policy_rank,variant_id,family,base_config_json,stop_loss,take_profit,leverage,max_positions,train_final_equity,train_total_return,train_cagr,train_sharpe,train_max_drawdown,train_trades,train_traded_days,train_average_positions,train_max_positions_used,train_blown_up,train_worst_day,validation_final_equity,validation_total_return,validation_cagr,validation_sharpe,validation_max_drawdown,validation_trades,validation_traded_days,validation_average_positions,validation_max_positions_used,validation_blown_up,validation_worst_day,oos_final_equity,oos_total_return,oos_cagr,oos_sharpe,oos_max_drawdown,oos_trades,oos_traded_days,oos_average_positions,oos_max_positions_used,oos_blown_up,oos_worst_day,holdout_final_equity,holdout_total_return,holdout_cagr,holdout_sharpe,holdout_max_drawdown,holdout_trades,holdout_traded_days,holdout_average_positions,holdout_max_positions_used,holdout_blown_up,holdout_worst_day,policy_sharpe_stability,policy_selection_score
535,b2e74e658b61,gap_up_continuation,"{""family"": ""gap_up_continuation"", ""gap_min"": 0.05, ""min_adv20"": 50000000.0, ""mom3_min"": 0.0, ""prev_return_min"": 0.05}",,0.08,1.0,20,7677.983145734287,-0.23220168542657127,-0.014600885568190725,-0.502317011689418,-0.23656495865519855,434,202,0.09586922907002429,20,False,-0.04975953661262345,9893.195692556079,-0.010680430744392067,-0.0035681825728330896,-0.0495795699873078,-0.06506805428713458,253,43,0.3342140026420079,20,False,-0.05236578185066889,10029.340726595725,0.002934072659572573,0.0009796622093127816,0.10464218537293683,-0.013965768800438094,30,25,0.03978779840848806,3,False,-0.009171291820824361,9996.756650453885,-0.0003243349546115937,-0.0003269292100641641,-0.02396798149417304,-0.007710780213440849,22,20,0.088,2,False,-0.0038774723691218315,-0.4527374417021102,0.41358695652173916
536,021ce8ad71a1,oversold_3d_reversal,"{""family"": ""oversold_3d_reversal"", ""max_abs_gap"": 0.03, ""min_adv20"": 50000000.0, ""momentum_column"": ""mom3"", ""momentum_max"": -0.12}",,,2.0,20,1665.3537808389449,-0.8334646219161055,-0.09496707694987361,-0.2946863813058985,-0.8816674064235593,6083,2015,1.3437154848685664,20,False,-0.33799856096976955,9788.436950762118,-0.021156304923788283,-0.007093077699995787,0.09563715703264088,-0.2868712440870752,991,328,1.309114927344782,20,False,-0.1496328345734422,7732.0387425207955,-0.2267961257479204,-0.08237358583576271,-0.7561551066395414,-0.275096532080062,1300,427,1.7241379310344827,20,False,-0.0811744210188818,10796.322909953198,0.07963229099531977,0.0802942696892488,0.3715646420712687,-0.13378933151771943,548,169,2.192,20,False,-0.13378933151771938,-0.3903235383385394,0.4133152173913044
537,56e51a7a32c6,prior_day_crash_rebound,"{""family"": ""prior_day_crash_rebound"", ""max_abs_gap"": 0.01, ""min_adv20"": 50000000.0, ""prev_return_max"": -0.15}",,0.04,2.0,20,8512.483850170469,-0.14875161498295308,-0.008925016810647612,-0.4504040867646197,-0.16921606863127248,280,235,0.061851115529047936,8,False,-0.03847160784537196,9805.288590593258,-0.019471140940674148,-0.006524365169187529,-0.1093904287134869,-0.055189889179496965,71,37,0.09379128137384413,20,False,-0.051239063033213475,10186.343513911663,0.018634351391166204,0.006189688145569194,0.4242884371310038,-0.019907420929325514,66,60,0.08753315649867374,3,False,-0.009760193198859757,10112.085814102005,0.011208581410200535,0.011298754743888084,0.522154390758603,-0.014648247232517897,41,36,0.164,2,False,-0.006035328265230522,-0.34101365805113276,0.4129891304347826
538,30a224c68ce7,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.1}",,0.08,3.0,20,43696.92207151159,3.369692207151159,0.08555376866798903,0.5365042988013057,-0.34227849089859574,1547,628,0.34172741329798983,20,False,-0.22378645075627804,8857.772532065033,-0.11422274679349664,-0.039572243729357415,0.011618027443543663,-0.4780918289361997,411,95,0.5429326287978864,20,False,-0.33870800658455485,12260.989046724362,0.2260989046724362,0.07050025078693811,0.4579315433378984,-0.21610259963703715,278,115,0.3687002652519894,20,False,-0.10567339172478425,11784.911728802,0.1784911728802001,0.18004058606984108,0.9464374428984003,-0.05055900380190159,115,41,0.46,20,False,-0.03240169322117733,-0.524886271357762,0.41013586956521736
539,fe3307e645b6,oversold_3d_reversal,"{""family"": ""oversold_3d_reversal"", ""max_abs_gap"": 0.05, ""min_adv20"": 20000000.0, ""momentum_column"": ""mom3"", ""momentum_max"": -0.2}",,,1.5,10,4179.0056140782435,-0.5820994385921756,-0.04740862368403487,-0.1884902404525711,-0.7283089437828671,1401,796,0.30947647448641485,10,False,-0.3312032911886314,8753.630833458921,-0.12463691665410792,-0.04334605760087251,-0.13113838860096608,-0.1952919449901911,212,97,0.2800528401585205,10,False,-0.1263648818066413,9320.739944777166,-0.06792600552228345,-0.023235682528988,-0.28789397100327707,-0.13537731536419828,239,151,0.3169761273209549,9,False,-0.04311766406851979,9848.524495959506,-0.01514755040404947,-0.015267801002719406,-0.018368537252144445,-0.11986897486541037,124,73,0.496,10,False,-0.11986897486541037,-0.05735185185160502,0.409320652173913
540,8486bd00cb94,prior_day_crash_rebound,"{""family"": ""prior_day_crash_rebound"", ""max_abs_gap"": 0.05, ""min_adv20"": 20000000.0, ""prev_return_max"": -0.1}",,,4.0,20,1306.8815533425552,-0.8693118446657445,-0.10709675281204034,-0.08321047605152565,-0.9595863008371588,3021,1289,0.6673293571901922,20,False,-0.4211542226340244,8433.343995847123,-0.15666560041528776,-0.05514349648751682,-0.03696371279706915,-0.33766300637639246,439,187,0.5799207397622193,20,False,-0.19735610296960443,11014.036365790726,0.10140363657907248,0.03280719955772704,0.3412481688533603,-0.14881669754324056,464,260,0.6153846153846154,17,False,-0.0433434835141022,10000.246171522684,2.4617152268424647e-05,2.4814091929892257e-05,0.10778591254310849,-0.13738608841769373,250,105,1.0,20,False,-0.09146285644964647,-0.0462467632544565,0.4090217391304348
541,7bbe6d4eb49d,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.2}",0.02,0.08,4.0,20,41444.98623791154,3.1444986237911534,0.08236115842852043,0.616614834638286,-0.32504341486869537,1958,695,0.4325160150209852,20,False,-0.088,9158.724447652183,-0.08412755523478177,-0.0288302728015003,-0.06464495965975141,-0.41229677172607204,481,105,0.6354029062087186,20,False,-0.088,8970.535826912324,-0.10294641730876752,-0.035658008253116824,-0.10531379024269273,-0.2876189174689633,330,122,0.4376657824933687,20,False,-0.0823779839532094,10521.512682054903,0.05215126820549032,0.052579260059473665,0.4209175400640641,-0.12020668764267817,130,44,0.52,20,False,-0.048,-0.6812597942980374,0.4086413043478261
542,f4f189c68313,volatility_reversal,"{""family"": ""volatility_reversal"", ""gap_max"": -0.02, ""min_adv20"": 20000000.0, ""prev_intraday_max"": -0.02, ""prev_range_min"": 0.05}",,0.04,4.0,5,439.37940100437874,-0.9560620598995622,-0.15966527744260728,0.09325531851198213,-0.9936075706201547,2756,1124,0.6087916942787718,5,False,-0.5002929621418017,8771.061633017269,-0.12289383669827314,-0.0427123332778625,0.280218358135782,-0.8087682646337685,485,190,0.6406869220607662,5,False,-0.39220647824968535,5738.816334038648,-0.4261183665961352,-0.16939565419047775,-0.06410790417546341,-0.8340598195171796,428,184,0.5676392572944297,5,False,-0.3290704629633459,8618.937329030792,-0.13810626709692075,-0.13913043801005698,-0.05543251426327253,-0.45035094654643537,145,72,0.58,5,False,-0.10611391117548567,-0.18696303962379987,0.40695652173913044
543,f8be557fd27c,oversold_5d_reversal,"{""family"": ""oversold_5d_reversal"", ""max_abs_gap"": 0.01, ""min_adv20"": 20000000.0, ""momentum_column"": ""mom5"", ""momentum_max"": -0.2}",,,3.0,20,3449.7438816528706,-0.6550256118347129,-0.057523693261165576,-0.30907527086110703,-0.7723656520742617,1499,881,0.33112436492158165,20,False,-0.34821158244054656,9536.411711357277,-0.04635882886427223,-0.01567750946213664,0.0408731569533505,-0.2306372533493145,231,101,0.3051519154557464,20,False,-0.1263648818066413,10519.859103721526,0.05198591037215272,0.017082312128267274,0.2892651058909569,-0.09535151507027917,263,169,0.34880636604774534,9,False,-0.02334761904761904,14104.844608231153,0.4104844608231153,0.4143707046688849,1.1231246115981786,-0.023911588958370755,139,80,0.556,14,False,-0.017517871862884088,-0.3499484278144575,0.40448369565217385
544,e6a4cfbe4bad,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.02, ""min_adv20"": 20000000.0, ""mom3_min"": null, ""prev_return_min"": 0.05}",0.04,0.08,4.0,5,20426.094842916515,1.0426094842916513,0.04055916467080767,0.30167603235768714,-0.7967270085338494,1649,785,0.3642588910978573,5,False,-0.168,8148.664944570506,-0.18513350554294938,-0.06588293660306932,0.09003529284719954,-0.48981269134313743,276,117,0.36459709379128136,5,False,-0.168,12142.088289645151,0.2142088289645152,0.06701942416105622,0.3658858349480138,-0.4691399837494169,260,118,0.3448275862068966,5,False,-0.1389885303670189,6633.705206992443,-0.3366294793007557,-0.33880400013771406,-1.3344742940568428,-0.48323867272166265,83,47,0.332,5,False,-0.168,-0.21164073951048762,0.4042391304347826
545,e21ba93123fd,oversold_5d_reversal,"{""family"": ""oversold_5d_reversal"", ""max_abs_gap"": 0.05, ""min_adv20"": 20000000.0, ""momentum_column"": ""mom5"", ""momentum_max"": -0.2}",,,2.0,20,3171.574288286831,-0.6828425711713169,-0.06192412752190546,-0.1591040915387141,-0.8070052834706035,3265,1296,0.721228186436934,20,False,-0.37405050073978924,8831.642380382129,-0.11683576196178713,-0.04051633633508456,-0.09047890511429793,-0.26129182275825313,497,162,0.6565389696169088,20,False,-0.13448706295772825,10486.721539499962,0.04867215394999613,0.01601041793291147,0.22084768108163103,-0.12410416096319676,527,245,0.6989389920424404,19,False,-0.04202018540867915,12267.493021801884,0.2267493021801883,0.22875660736221826,0.7146871769752535,-0.1266182238424225,245,106,0.98,20,False,-0.12661822384242263,-0.06862518642441617,0.40304347826086956
546,96ecb9436c7e,oversold_3d_reversal,"{""family"": ""oversold_3d_reversal"", ""max_abs_gap"": 0.03, ""min_adv20"": 50000000.0, ""momentum_column"": ""mom3"", ""momentum_max"": -0.2}",,,1.5,20,4985.608593072381,-0.5014391406927619,-0.03800419319661841,-0.42299359810687354,-0.5731452981627886,1037,637,0.22907002429865253,19,False,-0.1977279380906551,9646.154972222896,-0.035384502777710436,-0.011921079266762113,-0.017324913375627093,-0.13910934474895464,184,88,0.2430647291941876,20,False,-0.11222462593008165,9473.032719743465,-0.052696728025653505,-0.017930497151564584,-0.5805149358098597,-0.07320953811335651,219,142,0.29045092838196285,8,False,-0.02141934141007799,10156.649852363333,0.015664985236333306,0.015791289452337764,0.3145903367499704,-0.03111975187816085,115,72,0.46,8,False,-0.031119751878160812,-0.40566868473124645,0.4020923913043479
547,bdd1d95c3f2c,prior_day_crash_rebound,"{""family"": ""prior_day_crash_rebound"", ""max_abs_gap"": 0.05, ""min_adv20"": 50000000.0, ""prev_return_max"": -0.1}",,,4.0,20,1288.9435071062844,-0.8711056492893716,-0.10778344803002127,-0.11889918457292618,-0.9446524806237248,2541,1116,0.56129887342611,20,False,-0.37535583138610784,8508.390752197438,-0.14916092478025622,-0.05235276545751788,-0.033010590577344415,-0.3311650082830566,424,185,0.560105680317041,20,False,-0.19735610296960443,11129.475012802239,0.1129475012802239,0.036412521377725326,0.37279646341204514,-0.141324203197143,460,258,0.610079575596817,17,False,-0.0433434835141022,10000.246171522684,2.4617152268424647e-05,2.4814091929892257e-05,0.10778591254310849,-0.13738608841769373,250,105,1.0,20,False,-0.09146285644964647,-0.08588859399558177,0.40097826086956523
548,79bba811cf88,volatility_reversal,"{""family"": ""volatility_reversal"", ""gap_max"": -0.02, ""min_adv20"": 20000000.0, ""prev_intraday_max"": -0.02, ""prev_range_min"": 0.03}",,0.04,4.0,10,1789.4918600764943,-0.8210508139923506,-0.09133782493703313,0.09237946943985376,-0.9871253741820721,5129,1594,1.132979898387453,10,False,-0.4654296220049849,8507.84190013363,-0.14921580998663708,-0.05237311565276359,0.2569054211814256,-0.8005314323652514,994,285,1.3130779392338177,10,False,-0.5278811013460027,6330.358815302123,-0.3669641184697877,-0.14171035950838218,-0.13568087560595546,-0.7845750167886378,919,277,1.2188328912466844,10,False,-0.22415933456029996,10183.09926906441,0.018309926906441065,0.01845774995321592,0.2734689539024249,-0.29197513541978903,318,104,1.272,10,False,-0.17045638255041246,-0.16452595174157186,0.4008152173913043
549,387eb13d7c7a,prior_day_crash_rebound,"{""family"": ""prior_day_crash_rebound"", ""max_abs_gap"": 0.01, ""min_adv20"": 50000000.0, ""prev_return_max"": -0.15}",,,1.0,10,7536.151962114459,-0.2463848037885541,-0.015623104432059165,-0.5571572314615564,-0.2883667537763115,280,235,0.061851115529047936,8,False,-0.03847160784537196,9916.828919624499,-0.008317108037550147,-0.002776423681568163,-0.037166708762076506,-0.04495648738358138,59,37,0.07793923381770146,10,False,-0.03378972735092134,10481.938500458778,0.04819385004587784,0.015855515764345185,0.7512705096925886,-0.015045257059842054,66,60,0.08753315649867374,3,False,-0.009760193198859757,9999.18236838389,-8.176316161101482e-05,-8.241723994839578e-05,0.00696800922912808,-0.016297767265067042,41,36,0.164,2,False,-0.006035328265230522,-0.5199905226994799,0.39978260869565213
550,a42b45d26d32,volatility_reversal,"{""family"": ""volatility_reversal"", ""gap_max"": -0.02, ""min_adv20"": 50000000.0, ""prev_intraday_max"": -0.02, ""prev_range_min"": 0.03}",,0.08,4.0,20,15584.142982454361,0.5584142982454361,0.025004774664687313,0.30015161575946986,-0.9215859846625702,5587,1427,1.2341506516456815,20,False,-0.45679383650471816,7680.2985738180205,-0.23197014261819793,-0.0841103037848635,0.15020518670384242,-0.7696911504779458,1394,284,1.8414795244385733,20,False,-0.48979461358986925,8571.05471157104,-0.142894528842896,-0.050229054761663616,0.025607659767827348,-0.6564084347526116,1142,277,1.5145888594164456,20,False,-0.20152043958070448,13333.786262745438,0.33337862627454373,0.3364512364371721,0.8376011231008287,-0.21452554466268603,394,104,1.576,20,False,-0.14827198924789053,-0.14994642905562744,0.39853260869565216
551,56e51a7a32c6,prior_day_crash_rebound,"{""family"": ""prior_day_crash_rebound"", ""max_abs_gap"": 0.01, ""min_adv20"": 50000000.0, ""prev_return_max"": -0.15}",,0.04,3.0,20,7833.256955482783,-0.21667430445172164,-0.013502030433716228,-0.45040408676461974,-0.2446633405253078,280,235,0.061851115529047936,8,False,-0.05770741176805794,9683.741651431088,-0.03162583485689119,-0.010641072055532441,-0.10939042871348682,-0.08268115991302671,71,37,0.09379128137384413,20,False,-0.0768585945498202,10278.283729084795,0.027828372908479393,0.009215876258885425,0.42428843713100384,-0.029807369327807698,66,60,0.08753315649867374,3,False,-0.014640289798289635,10166.780662034818,0.01667806620348178,0.016812606131477503,0.5221543907586028,-0.021924239588176242,41,36,0.164,2,False,-0.009052992397845783,-0.34101365805113293,0.3985054347826087
552,b2e74e658b61,gap_up_continuation,"{""family"": ""gap_up_continuation"", ""gap_min"": 0.05, ""min_adv20"": 50000000.0, ""mom3_min"": 0.0, ""prev_return_min"": 0.05}",,0.08,1.5,20,6689.365545458484,-0.33106344545415156,-0.022132805265184352,-0.5023170116894178,-0.33674713873021644,434,202,0.09586922907002429,20,False,-0.07463930491893518,9813.921063637921,-0.01860789363620785,-0.0062332872629977665,-0.04957956998730775,-0.097748235963528,253,43,0.3342140026420079,20,False,-0.07854867277600333,10042.955583688306,0.004295558368830665,0.0014336027758656833,0.10464218537293667,-0.020915369283508567,30,25,0.03978779840848806,3,False,-0.013756937731236544,9994.680856321067,-0.0005319143678933491,-0.0005361685418503459,-0.023967981494173046,-0.011552226298432,22,20,0.088,2,False,-0.005816208553682747,-0.45273744170211005,0.39823369565217387
553,79bba811cf88,volatility_reversal,"{""family"": ""volatility_reversal"", ""gap_max"": -0.02, ""min_adv20"": 20000000.0, ""prev_intraday_max"": -0.02, ""prev_range_min"": 0.03}",,0.04,2.0,20,14156.279439712822,0.4156279439712822,0.01953639743105695,0.20068875839913342,-0.6708715267482592,6421,1594,1.4183786171857742,20,False,-0.22274055465855308,9220.151391880665,-0.07798486081193345,-0.026666783900927582,0.0063670542343608316,-0.4623620800149433,1408,285,1.8599735799207398,20,False,-0.23701467265608794,8751.046774524926,-0.12489532254750735,-0.043609090724139765,-0.21779482485973906,-0.4016924365776474,1147,277,1.5212201591511936,20,False,-0.10076021979035224,11001.469108996249,0.10014691089962491,0.10098724864344888,0.6460244828776109,-0.08738443342202251,394,104,1.576,20,False,-0.0700039197280505,-0.1943217041647726,0.3964673913043478
554,8486bd00cb94,prior_day_crash_rebound,"{""family"": ""prior_day_crash_rebound"", ""max_abs_gap"": 0.05, ""min_adv20"": 20000000.0, ""prev_return_max"": -0.1}",,,1.0,10,3442.950089611812,-0.6557049910388189,-0.05762710981166663,-0.3392434077578882,-0.7480901544880921,2666,1289,0.5889109785730064,10,False,-0.14229435418963746,9112.813651867094,-0.08871863481329056,-0.030453604243926513,-0.24296117948589888,-0.12599399187189775,367,187,0.4848084544253633,10,False,-0.08936531713917237,10464.438728441135,0.04644387284411344,0.015288371629590625,0.30838297496791794,-0.07686401644921581,455,260,0.603448275862069,10,False,-0.01868584111970989,9750.183009491253,-0.02498169905087466,-0.02517901528258748,-0.25365985675621827,-0.06832349204330679,224,105,0.896,10,False,-0.03902637909799014,-0.09628222827198932,0.39625
