signal_rank,variant_id,family,base_config_json,stop_loss,take_profit,round_trip_cost_bps,raw_candidates,train_final_equity,train_total_return,train_cagr,train_sharpe,train_max_drawdown,train_trades,train_traded_days,train_average_positions,train_max_positions_used,train_blown_up,train_worst_day,validation_final_equity,validation_total_return,validation_cagr,validation_sharpe,validation_max_drawdown,validation_trades,validation_traded_days,validation_average_positions,validation_max_positions_used,validation_blown_up,validation_worst_day,oos_final_equity,oos_total_return,oos_cagr,oos_sharpe,oos_max_drawdown,oos_trades,oos_traded_days,oos_average_positions,oos_max_positions_used,oos_blown_up,oos_worst_day,holdout_final_equity,holdout_total_return,holdout_cagr,holdout_sharpe,holdout_max_drawdown,holdout_trades,holdout_traded_days,holdout_average_positions,holdout_max_positions_used,holdout_blown_up,holdout_worst_day,signal_sharpe_stability,signal_selection_score
3031,753ce3b9fc3e,gap_up_continuation,"{""family"": ""gap_up_continuation"", ""gap_min"": 0.08, ""min_adv20"": 20000000.0, ""mom3_min"": null, ""prev_return_min"": 0.05}",0.02,0.04,20.0,515,7136.229526969514,-0.2863770473030486,-0.01860646163161539,-1.3508013179595433,-0.2890785488175419,227,119,0.05014358294676386,10,False,-0.022,8731.829182143803,-0.12681708178561968,-0.04413987721632873,-1.5915456212069217,-0.12681708178561968,102,26,0.13474240422721268,10,False,-0.022,9915.873077619579,-0.008412692238042085,-0.0028195801249468744,-0.4941031469557078,-0.010956514489148472,12,11,0.015915119363395226,2,False,-0.004399999999999999,10003.714436213097,0.0003714436213095862,0.00037441572650820376,0.044104715673846114,-0.008771002568574326,11,11,0.044,1,False,-0.0021999999999999997,-0.2407443032473784,0.5319110576923077
3032,0df7e5a1437f,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.01, ""min_adv20"": 20000000.0, ""mom3_min"": 0.03, ""prev_return_min"": 0.03}",0.04,0.08,20.0,16975,11940.669147192817,0.19406691471928172,0.009922104787070785,0.1475575087014024,-0.2514239490079857,5894,1875,1.301965981886459,10,False,-0.042,7428.748502062649,-0.25712514979373513,-0.09420748924525946,-0.9612681344096885,-0.3638018273125838,1074,318,1.418758256274769,10,False,-0.042,8051.576701330321,-0.19484232986696792,-0.06986976772204911,-0.8057284628393034,-0.253688859204674,1224,348,1.623342175066313,10,False,-0.03683151049105161,8575.904925977684,-0.14240950740223157,-0.1434628632084416,-1.871278711668587,-0.17134959833145724,395,142,1.58,10,False,-0.042,-1.108825643111091,0.5318734975961539
3033,53658434429d,gap_up_continuation,"{""family"": ""gap_up_continuation"", ""gap_min"": 0.05, ""min_adv20"": 20000000.0, ""mom3_min"": 0.0, ""prev_return_min"": null}",0.02,0.08,20.0,5461,2903.9423951019676,-0.7096057604898032,-0.06651641009043674,-1.6241059514254512,-0.711236701616325,2454,1378,0.5420808482438702,10,False,-0.022,8424.550522161262,-0.15754494778387385,-0.055471578392862764,-0.8107195482603532,-0.17657247997930747,680,284,0.8982826948480845,10,False,-0.022,9045.895572850352,-0.0954104427149648,-0.0329579649250914,-0.6120241751946893,-0.12455161048949548,566,281,0.7506631299734748,10,False,-0.022,8746.024807585864,-0.12539751924141362,-0.12633449151719622,-2.484079521415292,-0.13206786306737384,238,125,0.952,10,False,-0.022,-0.813386403165098,0.5318509615384616
3034,e2f142e02ff6,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": 0.0, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.1}",0.06,,20.0,22487,1399.4676195089987,-0.8600532380491002,-0.10368809499348441,-0.5788115752134458,-0.891697342321399,10603,2945,2.34216920698034,10,False,-0.062,6567.588333436407,-0.3432411666563593,-0.13060785886113968,-0.7698894422475867,-0.4798124096545444,2201,540,2.907529722589168,10,False,-0.062,6168.375609496042,-0.3831624390503958,-0.14911393409703388,-0.8304354940062318,-0.4722819097833323,2852,592,3.782493368700265,10,False,-0.062,10471.11185496548,0.047111185496548025,0.047496887633311946,0.3266296481241289,-0.11540224784779007,845,203,3.38,10,False,-0.036325899048963245,-0.19107786703414087,0.5318209134615385
3035,144a64f3f257,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": 0.0, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.2}",0.02,,20.0,31819,1628.368733001464,-0.8371631266998536,-0.09609783686051754,-0.8423731844783308,-0.8548408324394765,12360,3119,2.730284956925116,10,False,-0.022,6806.556686708318,-0.3193443313291682,-0.12020250097265883,-0.9356589684935526,-0.3679789688120366,2535,576,3.348745046235139,10,False,-0.022,5129.462730872875,-0.48705372691271254,-0.19997981213714977,-1.6480689210955557,-0.4941827767848357,3212,617,4.259946949602122,10,False,-0.022,9294.859048171618,-0.07051409518283813,-0.0710576752863693,-0.485727446178309,-0.10711100928393336,977,210,3.908,10,False,-0.022,-0.0932857840152218,0.5316932091346154
3036,e95cdf294cb4,oversold_3d_reversal,"{""family"": ""oversold_3d_reversal"", ""max_abs_gap"": 0.03, ""min_adv20"": 20000000.0, ""momentum_column"": ""mom3"", ""momentum_max"": -0.08}",0.04,,20.0,45475,98.76968258034026,-0.9901230317419659,-0.2266631366580949,-1.381581574805844,-0.9920429312228786,15248,3481,3.36823503423901,10,False,-0.042,8235.066611524395,-0.17649333884756047,-0.06259735738027417,-0.3091872045670625,-0.3420894973161198,2562,590,3.3844121532364597,10,False,-0.042,4693.591199974217,-0.5306408800025784,-0.22337510595032906,-1.6052151796318406,-0.5395696536774144,3320,639,4.403183023872679,10,False,-0.040869501159597844,8020.225725777771,-0.1979774274222229,-0.1993917072929594,-0.8959839762183754,-0.2118767133367675,1163,226,4.652,10,False,-0.042,-1.0723943702387815,0.5315354567307692
3037,568a557e8eec,volatility_reversal,"{""family"": ""volatility_reversal"", ""gap_max"": 0.0, ""min_adv20"": 20000000.0, ""prev_intraday_max"": -0.08, ""prev_range_min"": 0.03}",0.06,,20.0,3053,11354.92379081654,0.135492379081654,0.0070983518249378985,0.11581308413294096,-0.4171451366519787,1412,588,0.31190633973934173,10,False,-0.062,7623.36235067121,-0.237663764932879,-0.08637617585706014,-1.189325320182595,-0.25977074431604585,215,85,0.28401585204755614,10,False,-0.062,9881.961139150015,-0.011803886084998494,-0.0039606695651994706,-0.09492579276497108,-0.05791486167854709,174,109,0.23076923076923078,9,False,-0.0186,11006.021869220627,0.1006021869220628,0.1014465181749411,0.6405152838212427,-0.06156593988659609,93,41,0.372,10,False,-0.049966315656531625,-1.305138404315536,0.5313589242788462
3038,0a3e902563ba,volatility_reversal,"{""family"": ""volatility_reversal"", ""gap_max"": 0.0, ""min_adv20"": 20000000.0, ""prev_intraday_max"": -0.08, ""prev_range_min"": 0.05}",0.06,,20.0,3053,11354.92379081654,0.135492379081654,0.0070983518249378985,0.11581308413294096,-0.4171451366519787,1412,588,0.31190633973934173,10,False,-0.062,7623.36235067121,-0.237663764932879,-0.08637617585706014,-1.189325320182595,-0.25977074431604585,215,85,0.28401585204755614,10,False,-0.062,9881.961139150015,-0.011803886084998494,-0.0039606695651994706,-0.09492579276497108,-0.05791486167854709,174,109,0.23076923076923078,9,False,-0.0186,11006.021869220627,0.1006021869220628,0.1014465181749411,0.6405152838212427,-0.06156593988659609,93,41,0.372,10,False,-0.049966315656531625,-1.305138404315536,0.5313589242788462
3039,445ad7747f3c,volatility_reversal,"{""family"": ""volatility_reversal"", ""gap_max"": 0.0, ""min_adv20"": 20000000.0, ""prev_intraday_max"": -0.08, ""prev_range_min"": 0.08}",0.06,,20.0,3053,11354.92379081654,0.135492379081654,0.0070983518249378985,0.11581308413294096,-0.4171451366519787,1412,588,0.31190633973934173,10,False,-0.062,7623.36235067121,-0.237663764932879,-0.08637617585706014,-1.189325320182595,-0.25977074431604585,215,85,0.28401585204755614,10,False,-0.062,9881.961139150015,-0.011803886084998494,-0.0039606695651994706,-0.09492579276497108,-0.05791486167854709,174,109,0.23076923076923078,9,False,-0.0186,11006.021869220627,0.1006021869220628,0.1014465181749411,0.6405152838212427,-0.06156593988659609,93,41,0.372,10,False,-0.049966315656531625,-1.305138404315536,0.5313589242788462
3040,94641f9de913,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": 0.0, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.1}",0.06,0.08,20.0,22487,939.5383727439694,-0.9060461627256031,-0.12334996251035613,-0.8585408324993312,-0.9114234517095912,10603,2945,2.34216920698034,10,False,-0.062,6921.501016851077,-0.3078498983148923,-0.11528417753887699,-0.6773722318205478,-0.47364282355402554,2201,540,2.907529722589168,10,False,-0.062,5610.271667078216,-0.4389728332921784,-0.17566066768808009,-1.13842722817408,-0.471369691508992,2852,592,3.782493368700265,10,False,-0.062,9818.416525836383,-0.018158347416361686,-0.01830227668665374,-0.039035948075901064,-0.1157510708996583,845,203,3.38,10,False,-0.0341408492148319,-0.18116860067878338,0.5312349759615385
3041,6c9267991e8f,gap_up_continuation,"{""family"": ""gap_up_continuation"", ""gap_min"": 0.08, ""min_adv20"": 50000000.0, ""mom3_min"": 0.0, ""prev_return_min"": 0.0}",,,20.0,1119,5557.512417227378,-0.4442487582772622,-0.032171261850332145,-0.6304741256254316,-0.4501861842787962,527,373,0.11641263529931523,10,False,-0.09922628355590851,7772.920566461566,-0.22270794335384347,-0.0804480788340376,-1.2077906271516625,-0.22270794335384347,197,98,0.26023778071334214,10,False,-0.05058735437532321,8953.649130043008,-0.10463508699569923,-0.03626510645698189,-1.055558941486521,-0.13603118277664294,141,99,0.1870026525198939,10,False,-0.02597291585592194,9382.136760788611,-0.06178632392113892,-0.06226489762579668,-1.8367383505796078,-0.07246558810073622,61,44,0.244,6,False,-0.013212701056336141,-0.5773165015262309,0.5310546875
3042,322acdc394a9,oversold_3d_reversal,"{""family"": ""oversold_3d_reversal"", ""max_abs_gap"": 0.01, ""min_adv20"": 50000000.0, ""momentum_column"": ""mom3"", ""momentum_max"": -0.08}",,0.04,20.0,21688,577.7329643653072,-0.9422267035634693,-0.1467617849341496,-1.2251302228422605,-0.9469578834089926,9685,2931,2.139385906781533,10,False,-0.12342275324720826,7554.329676233803,-0.2445670323766197,-0.08913863986271708,-0.6864478643641206,-0.26429043516807404,1764,515,2.330250990752972,10,False,-0.08022244588882375,7449.258787615948,-0.2550741212384052,-0.09372928521992185,-0.8137891514633733,-0.2703394421413188,2473,587,3.279840848806366,10,False,-0.06294699632032097,8872.268119784845,-0.11277318802151548,-0.11362206798117558,-1.0093428391666732,-0.13759237497625854,905,208,3.62,10,False,-0.042561502012081275,-0.5386823584781398,0.5304762620192307
3043,d6a10b65281f,gap_up_continuation,"{""family"": ""gap_up_continuation"", ""gap_min"": 0.05, ""min_adv20"": 50000000.0, ""mom3_min"": 0.0, ""prev_return_min"": null}",0.06,,20.0,4778,3011.5830637447716,-0.6988416936255228,-0.06462320460408744,-0.8687986425370836,-0.7090549287671939,2004,1155,0.44267726971504306,10,False,-0.062,7076.725148226145,-0.2923274851773855,-0.10872806060310758,-1.0356573963520166,-0.3047556144415068,662,278,0.8745046235138706,10,False,-0.062,7929.088524747536,-0.20709114752524638,-0.07462310567035269,-1.1171759146826838,-0.26400665573036064,560,279,0.7427055702917772,10,False,-0.03028658393802896,8187.928427000638,-0.1812071572999362,-0.18251568241033733,-2.6432899130049723,-0.18631323922608,235,124,0.94,10,False,-0.03738643381364161,-0.16685875381493298,0.5303861177884615
3044,3b8b8fe745c1,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.01, ""min_adv20"": 20000000.0, ""mom3_min"": null, ""prev_return_min"": 0.03}",0.04,0.08,20.0,28604,9419.696673851844,-0.058030332614815605,-0.0033223053591683316,0.0347840592186515,-0.3398980794392821,8131,2269,1.796112215595317,10,False,-0.042,7053.106675535488,-0.29468933244645124,-0.10971939111861517,-0.7935801017077939,-0.41758326440017424,1467,372,1.9379128137384412,10,False,-0.042,8274.646479665427,-0.17253535203345727,-0.061335429945157505,-0.5247191720071887,-0.2473377451127443,1687,416,2.2374005305039786,10,False,-0.03683151049105161,8392.186340011514,-0.1607813659988485,-0.1619573541893421,-1.8220607095391066,-0.191968259422704,548,167,2.192,10,False,-0.042,-0.8283641609264454,0.5303410456730769
3045,fa81797884b8,oversold_3d_reversal,"{""family"": ""oversold_3d_reversal"", ""max_abs_gap"": 0.01, ""min_adv20"": 50000000.0, ""momentum_column"": ""mom3"", ""momentum_max"": -0.12}",0.02,0.08,20.0,5910,3870.6947107250694,-0.6129305289274931,-0.051463917194326525,-0.9871055180618267,-0.6309855016259095,3247,1583,0.7172520432957809,10,False,-0.022,8217.512728210311,-0.1782487271789689,-0.06326300742664903,-1.368933709810322,-0.19211263730048178,515,251,0.6803170409511229,10,False,-0.022,7793.350153412555,-0.2206649846587445,-0.07994809569087102,-1.8234883119617473,-0.24861417319694978,758,336,1.0053050397877985,10,False,-0.017987061566910902,9966.194712574328,-0.0033805287425672237,-0.003407526843320574,0.005156810803579587,-0.06305919418452466,340,147,1.36,10,False,-0.0154,-0.38182819174849536,0.5302734375
3046,dc3ab5b27968,oversold_3d_reversal,"{""family"": ""oversold_3d_reversal"", ""max_abs_gap"": 0.05, ""min_adv20"": 20000000.0, ""momentum_column"": ""mom3"", ""momentum_max"": -0.15}",0.04,0.08,20.0,7775,2153.827266613471,-0.7846172733386529,-0.08191579932687809,-0.9355360485674654,-0.8079186420640823,3614,1550,0.7983211840070688,10,False,-0.042,7316.282616940173,-0.2683717383059827,-0.09879571359108119,-1.0971537952942865,-0.28915499755224583,499,213,0.6591809775429326,10,False,-0.042,8516.452330714366,-0.14835476692856342,-0.0522555644585001,-0.8572145294131225,-0.17229307356213808,611,288,0.8103448275862069,10,False,-0.03942314629101671,9580.767964881634,-0.04192320351183665,-0.04225140233747804,-0.29738034370790684,-0.07653424772535278,322,129,1.288,10,False,-0.042,-0.16161774672682105,0.5301832932692307
3047,49d553e464eb,oversold_5d_reversal,"{""family"": ""oversold_5d_reversal"", ""max_abs_gap"": 0.03, ""min_adv20"": 20000000.0, ""momentum_column"": ""mom5"", ""momentum_max"": -0.2}",0.06,0.04,20.0,5042,1735.4472277752188,-0.8264552772224781,-0.09288766484439037,-1.2039866161960722,-0.8340672162438707,2588,1233,0.5716810249613431,10,False,-0.062,7660.751948151979,-0.23392480518480208,-0.08488692735506764,-1.2615862142848069,-0.24773903094062033,295,146,0.38969616908850724,10,False,-0.062,9553.43612072335,-0.04465638792766491,-0.01515248747714637,-0.2261726221682739,-0.10121952114386112,460,231,0.610079575596817,10,False,-0.026907376785963742,10157.15104003688,0.01571510400368803,0.01584181546224306,0.26307378592603237,-0.03100000000000014,204,101,0.816,10,False,-0.031,-0.057599598088734716,0.5301832932692307
3048,fd4986570a61,gap_up_continuation,"{""family"": ""gap_up_continuation"", ""gap_min"": 0.08, ""min_adv20"": 20000000.0, ""mom3_min"": 0.05, ""prev_return_min"": 0.0}",0.02,0.04,20.0,548,7489.294521016103,-0.2510705478983897,-0.015964815191346737,-1.2240080338777497,-0.25448261403655537,251,160,0.05544510713496797,10,False,-0.022,8786.501955831409,-0.12134980441685916,-0.04215167723878688,-1.5832310939243681,-0.12134980441685916,114,33,0.15059445178335534,10,False,-0.022,9575.110554505902,-0.04248894454940988,-0.014406281656568876,-1.2001200591129473,-0.04401053562049495,36,25,0.04774535809018567,5,False,-0.011,9988.24118097576,-0.0011758819024240141,-0.0011852833804351093,-0.07815629009268327,-0.0131324101572724,17,13,0.068,4,False,-0.004399999999999999,-0.3592230600466184,0.5301607572115384
3049,dfded979a3e6,volatility_reversal,"{""family"": ""volatility_reversal"", ""gap_max"": 0.0, ""min_adv20"": 20000000.0, ""prev_intraday_max"": -0.02, ""prev_range_min"": 0.08}",0.04,0.08,20.0,12230,4903.060488284113,-0.5096939511715888,-0.038897850013981494,-0.283308637529506,-0.601489527558028,4665,1461,1.0304837640821736,10,False,-0.042,7217.647554441177,-0.27823524455588233,-0.10285857518946362,-0.8790250762049951,-0.37529090205661875,773,257,1.0211360634081903,10,False,-0.042,8372.290733924114,-0.16277092660758863,-0.05764787397262339,-0.6742674086675607,-0.1884922104049953,699,283,0.9270557029177718,10,False,-0.03348939560722508,10961.884214618374,0.09618842146183737,0.09699410098387395,0.8438797804619048,-0.06754996208898245,251,110,1.004,10,False,-0.03813207489589475,-0.5957164386754892,0.5300631009615384
3050,bde53d2600db,oversold_3d_reversal,"{""family"": ""oversold_3d_reversal"", ""max_abs_gap"": 0.01, ""min_adv20"": 20000000.0, ""momentum_column"": ""mom3"", ""momentum_max"": -0.12}",0.06,0.04,20.0,6907,1745.977552861842,-0.8254022447138158,-0.09258214436445655,-1.2272957793805321,-0.8313355587691653,3895,1786,0.8603931963772918,10,False,-0.062,7603.649273015284,-0.23963507269847162,-0.08716332117323744,-1.153847190796268,-0.2701811048971089,528,252,0.6974900924702774,10,False,-0.04736606823876212,9485.842872681758,-0.051415712731824215,-0.017486846322578575,-0.30181584298800523,-0.0816453354427149,765,338,1.0145888594164456,10,False,-0.0189588115466293,10255.769211840054,0.02557692118400534,0.02578415217490715,0.3891816507625723,-0.053012231867832216,340,147,1.36,10,False,-0.01669164265143349,-0.07344858858426417,0.5298527644230769
3051,47c73cef5e88,oversold_5d_reversal,"{""family"": ""oversold_5d_reversal"", ""max_abs_gap"": 0.01, ""min_adv20"": 20000000.0, ""momentum_column"": ""mom5"", ""momentum_max"": -0.15}",0.06,,20.0,6987,2732.3783479877993,-0.7267621652012201,-0.06967545354722082,-0.6957607979824956,-0.7487802906629467,3927,1779,0.8674618952948973,10,False,-0.062,7446.355094626821,-0.2553644905373179,-0.09349340404326045,-1.109766835430294,-0.2628792650990587,490,232,0.6472919418758256,10,False,-0.04581969286069311,9500.737985273547,-0.04992620147264537,-0.01697148887616895,-0.21052451510570824,-0.10783037716853094,713,315,0.9456233421750663,10,False,-0.02905584925336805,12084.66873794319,0.20846687379431894,0.2102988709012681,1.1243230940284,-0.04318021037439734,361,147,1.444,10,False,-0.013235655839043242,-0.4140060374477985,0.5298152043269231
3052,32ae28d699fc,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.02, ""min_adv20"": 20000000.0, ""mom3_min"": 0.03, ""prev_return_min"": 0.05}",0.02,0.02,20.0,4112,3823.5684018896663,-0.6176431598110333,-0.052110505217778935,-1.6839466217780639,-0.6208283117283037,1676,652,0.37022310580958695,10,False,-0.022,8749.929391625305,-0.1250070608374696,-0.04348073772020944,-1.4686346050066563,-0.13644000497140885,306,101,0.404227212681638,10,False,-0.022,9646.932301600948,-0.03530676983990522,-0.011941615986556187,-0.46238096164940296,-0.058096855720861096,234,102,0.3103448275862069,10,False,-0.018,9580.714133128711,-0.041928586687128844,-0.04225682671923747,-1.5748780064999761,-0.04631395542881944,72,42,0.288,10,False,-0.022,-0.21531201677140754,0.5297100360576923
3053,4b495a62f55b,prior_day_crash_rebound,"{""family"": ""prior_day_crash_rebound"", ""max_abs_gap"": 0.03, ""min_adv20"": 50000000.0, ""prev_return_max"": -0.15}",0.04,0.02,20.0,1093,4754.843302010234,-0.5245156697989766,-0.040538698154050645,-1.6358842900700818,-0.5245156697989766,545,388,0.1203887784404683,10,False,-0.042,8584.581345644923,-0.14154186543550773,-0.04953624704567572,-1.3323526235885192,-0.14543188344752267,90,59,0.11889035667107001,10,False,-0.042,9487.169376133314,-0.05128306238666869,-0.01744092865601643,-0.9754362135642689,-0.07676195686003062,126,96,0.16710875331564987,4,False,-0.009537415754953697,9559.53372790883,-0.044046627209116895,-0.04439106122209946,-1.4998619494825438,-0.05828656640982588,77,56,0.308,4,False,-0.016800000000000002,-0.3035316664815626,0.5296499399038461
3054,b79080fca19d,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.01, ""min_adv20"": 50000000.0, ""mom3_max"": 0.0, ""prev_return_percentile_max"": 0.2}",0.04,0.04,20.0,35134,1274.1841745993117,-0.8725815825400688,-0.10835525887723096,-0.9077406801965096,-0.8752733683410128,12142,3228,2.6821294455489286,10,False,-0.042,6939.139662961387,-0.3060860337038612,-0.1145342753508275,-0.7363797564489771,-0.4324025250602559,2550,569,3.368560105680317,10,False,-0.042,4274.080263199961,-0.5725919736800038,-0.24730131240765574,-1.9323906052199948,-0.5948579281695752,3101,587,4.112732095490716,10,False,-0.04151218087508994,7882.805529293388,-0.21171944707066126,-0.2132182835654366,-1.7016512433236506,-0.22442836008341005,955,204,3.82,10,False,-0.03500647194680629,-0.17136092374753242,0.5295072115384616
3055,2d0a6e4bd422,gap_up_continuation,"{""family"": ""gap_up_continuation"", ""gap_min"": 0.08, ""min_adv20"": 20000000.0, ""mom3_min"": null, ""prev_return_min"": null}",0.02,0.08,20.0,3439,4162.260343073888,-0.5837739656926112,-0.04762150568855539,-1.3781849415906162,-0.5920308706635907,1653,1018,0.365142478462558,10,False,-0.022,7930.384928995534,-0.20696150710044658,-0.07428827004023475,-1.3139704382266537,-0.22718430587530325,465,212,0.6142668428005285,10,False,-0.022,8286.465939403188,-0.1713534060596812,-0.06088752959143584,-1.6303728681806418,-0.18582668739124664,382,227,0.506631299734748,10,False,-0.017599999999999998,8936.918758559834,-0.10630812414401658,-0.10711132940567647,-2.609028221041441,-0.1298795291147954,170,93,0.68,10,False,-0.0132,-0.0642145033639625,0.5291691706730769
3056,8d92c4e77175,gap_up_continuation,"{""family"": ""gap_up_continuation"", ""gap_min"": 0.05, ""min_adv20"": 50000000.0, ""mom3_min"": 0.0, ""prev_return_min"": null}",0.04,0.08,20.0,4778,2811.6790365962424,-0.7188320963403758,-0.06819266489771503,-1.196725423789956,-0.7270873428025091,2004,1155,0.44267726971504306,10,False,-0.042,7481.729043641203,-0.2518270956358797,-0.0920621110660379,-1.0245381583942048,-0.27071868354386797,662,278,0.8745046235138706,10,False,-0.042,8257.900240914467,-0.17420997590855336,-0.06197076126918266,-0.9871613339588459,-0.19603393673491354,560,279,0.7427055702917772,10,False,-0.030712511650117725,8192.563577248493,-0.18074364227515072,-0.18204920488557874,-2.699276393638676,-0.18544953272382714,235,124,0.94,10,False,-0.039755346696980574,-0.17218726539575124,0.5290189302884616
3057,6ad4138c07a6,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": 0.0, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.2}",,0.02,20.0,31819,1336.890451100948,-0.8663109548899052,-0.10596762373254864,-0.9551287269681573,-0.8628991032917267,12360,3119,2.730284956925116,10,False,-0.10908213517547845,6888.4215390522,-0.3111578460947799,-0.11669398701738554,-0.9486548760007049,-0.39043788364524923,2535,576,3.348745046235139,10,False,-0.06188559608159526,5489.074878221932,-0.4510925121778069,-0.181655708688495,-1.508849195248906,-0.4661819501206935,3212,617,4.259946949602122,10,False,-0.09563931395255096,8625.880559404462,-0.1374119440595537,-0.13843138978688607,-1.336452558282696,-0.14471651866629054,977,210,3.908,10,False,-0.027521850668723324,-0.006473850967452455,0.5290114182692307
3058,f30a8b84e9ad,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": 0.0, ""min_adv20"": 20000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.1}",,0.02,20.0,25688,1266.1732078640628,-0.8733826792135937,-0.10866824653298868,-0.9955421574821048,-0.8711747440915076,12325,3184,2.722553567483985,10,False,-0.10908213517547845,7000.29750277037,-0.29997024972296304,-0.11194397241927245,-0.9498008550275361,-0.3685712494652009,2255,542,2.97886393659181,10,False,-0.06188559608159526,5630.237928206842,-0.43697620717931573,-0.17468132594554708,-1.504178540553661,-0.44858320021005593,2869,593,3.8050397877984086,10,False,-0.09563931395255096,8974.881867131222,-0.10251181328687775,-0.10328802241830859,-1.0140463043588577,-0.12394696647126546,845,203,3.38,10,False,-0.027521850668723324,-0.045741302454568755,0.5289362980769231
3059,8d378facdaa9,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.02, ""min_adv20"": 20000000.0, ""mom3_min"": null, ""prev_return_min"": 0.03}",0.06,0.02,20.0,12171,2626.615305962203,-0.7373384694037797,-0.07171758886235857,-1.0137445269176966,-0.7502457946610471,3805,1326,0.8405124806715264,10,False,-0.062,7548.563202946295,-0.24514367970537054,-0.08937015633743062,-1.148958088622149,-0.2915228684994531,694,209,0.916776750330251,10,False,-0.050081132324982035,9525.584785837145,-0.04744152141628544,-0.016113007789230194,-0.2152507642041643,-0.14417879080998475,693,221,0.9190981432360743,10,False,-0.0496,9344.986208924618,-0.06550137910753817,-0.06600770371948739,-0.783826605949542,-0.10926617041019004,213,90,0.852,10,False,-0.062,-0.13521356170445253,0.5288386418269231
3060,9e14558364a9,oversold_5d_reversal,"{""family"": ""oversold_5d_reversal"", ""max_abs_gap"": 0.01, ""min_adv20"": 50000000.0, ""momentum_column"": ""mom5"", ""momentum_max"": -0.15}",,0.04,20.0,5973,4372.571713609911,-0.5627428286390088,-0.04500464081478173,-0.5841365009334298,-0.5878554552883546,3258,1585,0.7196819085487077,10,False,-0.0797316364106879,7446.955779589231,-0.25530442204107695,-0.09346906144331502,-1.0983573240308366,-0.2657145787508557,485,231,0.6406869220607662,10,False,-0.08424325453776085,10415.241246903952,0.04152412469039524,0.013690556684099686,0.2602838283230863,-0.07737166750364499,708,314,0.9389920424403183,10,False,-0.022678147397597426,10642.983393788913,0.06429833937889118,0.06482905201283073,0.9335847497964077,-0.04966059430901815,361,147,1.444,10,False,-0.011678581241922725,-0.5142208230974068,0.5287034254807693
3061,43247d66ad4b,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.01, ""min_adv20"": 50000000.0, ""mom3_min"": null, ""prev_return_min"": 0.03}",,,20.0,24818,6526.393395943728,-0.3473606604056272,-0.023474473432281706,-0.061584774306952896,-0.5886868133827436,7070,2062,1.5617406671084604,10,False,-0.13464786219827599,6982.237965948008,-0.3017762034051992,-0.11270729696508086,-0.788294740777387,-0.4104936049393716,1440,371,1.9022457067371201,10,False,-0.05968914930468868,7365.938510725062,-0.2634061489274938,-0.09712983326268654,-0.749205677830331,-0.3246891818512615,1682,415,2.230769230769231,10,False,-0.07108256672279699,7984.923676229823,-0.20150763237701763,-0.20294381631996528,-2.005002605852469,-0.23320576948832727,548,167,2.192,10,False,-0.05415036026383071,-0.7267099664704342,0.5287034254807692
3062,ec11d1741cb8,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 50000000.0, ""mom3_max"": 0.0, ""prev_return_percentile_max"": 0.2}",0.06,0.02,20.0,6409,2427.200485527564,-0.7572799514472436,-0.07578866912657267,-1.267840183927949,-0.7619416805489079,2789,1277,0.6160812900375524,10,False,-0.054000000000000006,8041.225296828625,-0.19587747031713754,-0.07000110333882581,-0.8304953948201285,-0.29626438367484775,623,229,0.8229854689564069,10,False,-0.062,7136.791444711795,-0.2863208555288206,-0.10661606250686428,-1.7010914620829911,-0.30520772363691606,565,263,0.7493368700265252,10,False,-0.0478497027942313,8777.606702675985,-0.12223932973240148,-0.12315440108838593,-1.6900446211364446,-0.137963412134684,252,97,1.008,10,False,-0.038,-0.4373447891078205,0.5285231370192308
