signal_rank,variant_id,family,base_config_json,stop_loss,take_profit,round_trip_cost_bps,raw_candidates,train_final_equity,train_total_return,train_cagr,train_sharpe,train_max_drawdown,train_trades,train_traded_days,train_average_positions,train_max_positions_used,train_blown_up,train_worst_day,validation_final_equity,validation_total_return,validation_cagr,validation_sharpe,validation_max_drawdown,validation_trades,validation_traded_days,validation_average_positions,validation_max_positions_used,validation_blown_up,validation_worst_day,oos_final_equity,oos_total_return,oos_cagr,oos_sharpe,oos_max_drawdown,oos_trades,oos_traded_days,oos_average_positions,oos_max_positions_used,oos_blown_up,oos_worst_day,holdout_final_equity,holdout_total_return,holdout_cagr,holdout_sharpe,holdout_max_drawdown,holdout_trades,holdout_traded_days,holdout_average_positions,holdout_max_positions_used,holdout_blown_up,holdout_worst_day,signal_sharpe_stability,signal_selection_score
63,57c9f6c91f6f,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.03, ""min_adv20"": 50000000.0, ""prev_return_max"": -0.05}",,0.08,20.0,3432,21936.9444866082,1.1936944486608203,0.04470076363015241,0.476046745326244,-0.2626253249365771,1164,442,0.2571239231278993,10,False,-0.10845823494582545,13126.93136139921,0.312693136139921,0.09480231424923824,0.8796798941505009,-0.10168217226703735,272,79,0.35931307793923384,10,False,-0.07462597171191593,10464.176363321225,0.04641763633212248,0.015279863925234505,0.25338225346691107,-0.11830462456224322,160,77,0.21220159151193635,10,False,-0.039991840763981455,11398.112523303667,0.13981125233036673,0.14100514721302781,1.5100974770475803,-0.023073050117470184,66,32,0.264,10,False,-0.013264238896935709,-0.4036331488242568,0.9228891225961539
64,8ad8b03a155d,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.1}",0.02,,20.0,2528,18012.090664777224,0.8012090664777225,0.0332995340751725,0.5371196414786954,-0.13913439506650582,1229,555,0.2714822178042854,10,False,-0.022,10823.676538620408,0.08236765386204081,0.02669898324902409,0.39665556256180073,-0.1175785335836953,305,95,0.40290620871862615,10,False,-0.022,9899.140373022019,-0.010085962697798045,-0.0033822870295077134,-0.010875287582408416,-0.10748143004699029,237,115,0.31432360742705573,10,False,-0.022,10120.661249661822,0.012066124966182201,0.01216323866214708,0.25589632964119313,-0.05206310410358217,93,41,0.372,10,False,-0.022,-0.14046407891689466,0.9228891225961537
65,f658e12deece,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.05, ""min_adv20"": 50000000.0, ""mom3_min"": null, ""prev_return_min"": 0.05}",0.02,,20.0,1364,11824.486830213436,0.18244868302134365,0.009372573327025346,0.2725690944848892,-0.10121538382700168,418,190,0.09233487961122155,10,False,-0.022,10797.128303937741,0.07971283039377419,0.025859978752617696,0.5051872612869094,-0.037589219563411436,120,34,0.15852047556142668,10,False,-0.01771299726203899,10153.736464809697,0.015373646480969727,0.005112068253753543,0.38301132836727436,-0.012402566618251565,43,29,0.05702917771883289,6,False,-0.0066,9614.489422143508,-0.038551057785649157,-0.03885339606551674,-1.7249872632476804,-0.038551057785649157,19,9,0.076,10,False,-0.022,-0.2326181668020202,0.9227501502403846
66,428d06c0115b,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.05, ""min_adv20"": 20000000.0, ""prev_return_max"": 0.0}",,0.04,20.0,6443,15718.516247894651,0.5718516247894652,0.0254947610565599,0.36050393179038154,-0.27309032660670396,2538,1359,0.5606361829025845,10,False,-0.10628595490546582,11428.659994683214,0.14286599946832146,0.04545714121016964,0.6144377992154362,-0.09448958126638485,519,222,0.6856010568031704,10,False,-0.03928033865061724,7693.82591606392,-0.230617408393608,-0.08389177580607621,-1.0475005310330936,-0.28010788351625837,558,278,0.7400530503978779,10,False,-0.052378952543084334,9396.949484611026,-0.060305051538897314,-0.06077252727207427,-0.6377526116685714,-0.10376286914062272,251,101,1.004,10,False,-0.04100219300593627,-0.25393386742505464,0.9224984975961539
67,86304e72e668,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""mom3_min"": null, ""prev_return_min"": 0.05}",0.06,,20.0,3701,13450.570227706503,0.3450570227706502,0.01663833086377986,0.23150581889320432,-0.180685890477987,1245,462,0.27501656726308815,10,False,-0.062,10814.303035563118,0.08143030355631176,0.026402909155962995,0.3601648170336919,-0.05757819719272306,229,81,0.30250990752972257,10,False,-0.05153913519768673,11213.92455374314,0.12139245537431398,0.039034267753510266,1.1192554095549427,-0.031517026539343074,150,67,0.1989389920424403,8,False,-0.030456022254574423,9172.662937240208,-0.0827337062759792,-0.08336718966792722,-1.3006533358539192,-0.09685321976399686,45,29,0.18,10,False,-0.062,-0.1286589981404876,0.9224684495192308
68,3ed7f7bfd998,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.01, ""min_adv20"": 50000000.0, ""mom3_min"": null, ""prev_return_min"": 0.08}",,0.08,20.0,4412,14826.00172621405,0.4826001726214051,0.02216316198358914,0.29545633855583425,-0.20179137794812407,1601,677,0.35365584272144907,10,False,-0.07347692240482444,11266.355572175913,0.12663555721759123,0.04049105069046832,0.4235340634909506,-0.10548868457227345,332,110,0.4385733157199472,10,False,-0.05962165798259186,9704.669982923682,-0.029533001707631734,-0.00996910860393041,-0.1815142225119128,-0.10803207619812605,230,125,0.3050397877984085,10,False,-0.033860933660933665,8999.902403173466,-0.10000975968265335,-0.10076810556949012,-1.7615293416174376,-0.10030049327747115,71,44,0.284,10,False,-0.05415036026383071,-0.12807772493511632,0.9222656250000001
69,ff0c04cd4590,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.2}",,,20.0,3635,30130.71270933968,2.013071270933968,0.06332136329653193,0.49290817861125025,-0.22669816403728094,1473,606,0.32538104705102716,10,False,-0.1462398767783481,12075.343678470756,0.20753436784707557,0.0647895253124331,0.5426595990274703,-0.21013818983502086,354,105,0.4676354029062087,10,False,-0.11428743304051348,11214.192683995161,0.12141926839951611,0.03904257092094521,0.39610114161856697,-0.11227723671942624,275,122,0.3647214854111406,10,False,-0.04168813389755347,10637.926905893784,0.06379269058937842,0.06431910484322989,0.6495061698428144,-0.04614200270888691,107,44,0.428,10,False,-0.02852611315836693,-0.04975142041622005,0.9220590444711538
70,27d7d68a866d,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""mom3_min"": null, ""prev_return_min"": 0.03}",0.04,0.08,20.0,5993,13296.83146189814,0.329683146189814,0.01598797038011157,0.2517193436327117,-0.21835918077811978,2027,795,0.44775789706207203,10,False,-0.042,10616.236394993195,0.06162363949931948,0.020106287620848207,0.25920980450112596,-0.0874617550884994,389,145,0.5138705416116248,10,False,-0.042,10889.846741032783,0.08898467410327826,0.02890036882228242,0.6545427502476321,-0.06476614400877567,314,129,0.41644562334217505,10,False,-0.031152981947837922,9050.525598391077,-0.0949474401608923,-0.09566947270502035,-1.5919882406297015,-0.11212915488593267,107,57,0.428,10,False,-0.042,-0.0074904608684142615,0.9219350961538461
71,5f620c86c190,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.03, ""min_adv20"": 50000000.0, ""prev_return_max"": 0.0}",,0.08,20.0,16272,32424.266363796574,2.2424266363796574,0.06767260696734723,0.5182762079413358,-0.31187009543595634,5401,2127,1.1930638391870996,10,False,-0.1487492497994693,14887.758074438178,0.48877580744381777,0.1416517978222085,0.9693824943941131,-0.10294845590378654,1172,391,1.548216644649934,10,False,-0.058217640260405455,6041.012557497002,-0.3958987442502998,-0.15502659003157204,-1.1332437901990733,-0.4493713098145561,1428,436,1.893899204244032,10,False,-0.05596621165495238,10065.47400880247,0.0065474008802470784,0.0065999525599163,0.1249359198028769,-0.13690132498370478,531,146,2.124,10,False,-0.04909325137930075,-0.4511062864527773,0.9217698317307692
72,f18b9f6360d4,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""mom3_min"": null, ""prev_return_min"": 0.03}",0.02,0.08,20.0,5993,14951.549699389663,0.49515496993896635,0.022643078278593354,0.43524916466863806,-0.13517533027716166,2027,795,0.44775789706207203,10,False,-0.022,10561.752427703213,0.056175242770321265,0.018360492961919217,0.29822153288171493,-0.07510984839323165,389,145,0.5138705416116248,10,False,-0.022,10686.087627975916,0.06860876279759154,0.02242562222647959,0.6629481650163633,-0.040654205701826984,314,129,0.41644562334217505,10,False,-0.017123682039337333,9251.321466350402,-0.07486785336495982,-0.07544361470351835,-1.9490067285409751,-0.07946874337995169,107,57,0.428,10,False,-0.022,-0.13702763178692312,0.92158203125
73,b21865ee2a15,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.03, ""min_adv20"": 50000000.0, ""mom3_min"": null, ""prev_return_min"": 0.05}",0.04,,20.0,3308,13212.943433318796,0.32129434333187956,0.015630098556390415,0.26041122845129017,-0.15493718508853982,1062,392,0.2345924453280318,10,False,-0.042,10442.709223025813,0.04427092230258123,0.0145250566155386,0.2237129727497035,-0.051279023752933695,219,78,0.2892998678996037,10,False,-0.042,11109.925077001952,0.1109925077001952,0.03580370457231696,1.1167026641755824,-0.024720493394136178,150,67,0.1989389920424403,8,False,-0.023802866204377944,9384.772432854208,-0.061522756714579185,-0.061999357101847785,-1.3862169924606067,-0.07596877112220424,45,29,0.18,10,False,-0.042,-0.03669825570158666,0.9214543269230769
74,199a2be161f3,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.05, ""min_adv20"": 20000000.0, ""mom3_min"": null, ""prev_return_min"": 0.05}",0.04,0.08,20.0,1482,12903.275163821972,0.2903275163821972,0.014290188231105505,0.3338965162642766,-0.09579062024448848,496,226,0.10956483322288492,10,False,-0.026361532899493854,11995.877531486969,0.19958775314869692,0.06245172806452781,0.7970433766610049,-0.0330238969011345,125,35,0.16512549537648613,10,False,-0.02894546786617231,10401.375149369387,0.040137514936938734,0.013239312013283211,0.859795171852278,-0.009832926741962011,43,29,0.05702917771883289,6,False,-0.00828512007290742,9368.033890851202,-0.06319661091487982,-0.06368573323948379,-1.499895964260418,-0.06516716932069555,19,9,0.076,10,False,-0.042,-0.4631468603967283,0.9214205228365384
75,9c1a531d4909,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 50000000.0, ""mom3_max"": 0.0, ""prev_return_percentile_max"": 0.2}",0.06,,20.0,6409,25910.14892031041,1.591014892031041,0.054426270481521044,0.46821405625282025,-0.2938539577030914,2789,1277,0.6160812900375524,10,False,-0.05643440651381917,11583.178047527907,0.15831780475279067,0.05014146043053347,0.45561952723611415,-0.20405469327267145,623,229,0.8229854689564069,10,False,-0.062,9778.674987691453,-0.02213250123085475,-0.007452248686295682,-0.004503278306941462,-0.18938278627847982,565,263,0.7493368700265252,10,False,-0.04901596076382426,10164.373735525376,0.016437373552537604,0.0165699560627659,0.19591124987123043,-0.09416479837948333,252,97,1.008,10,False,-0.036325899048963245,-0.012594529016706102,0.9213942307692308
76,99e698e77e1f,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.05, ""min_adv20"": 20000000.0, ""mom3_min"": null, ""prev_return_min"": 0.08}",0.02,,20.0,893,11330.405624056355,0.13304056240563544,0.006977177984530014,0.2624162561521479,-0.06458555439463731,304,133,0.06715263971725205,10,False,-0.022,10810.730351659375,0.08107303516593745,0.02629001630076755,0.5350618377375336,-0.02603832812446505,94,22,0.12417437252311757,10,False,-0.014410235443161962,9996.246018683714,-0.00037539813162856817,-0.00012548030972292512,-0.022302360208859746,-0.010951706362923419,10,10,0.013262599469496022,1,False,-0.0021999999999999997,9737.0153352,-0.026298466480000005,-0.02650604107084298,-1.1939078675567534,-0.026298466480000005,12,3,0.048,10,False,-0.022,-0.27264558158538565,0.9210674579326924
77,9ec847f02700,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""mom3_min"": null, ""prev_return_min"": 0.05}",0.06,0.08,20.0,3701,14486.140932770364,0.4486140932770364,0.020844501641023028,0.3098555867708074,-0.14309184006047349,1245,462,0.27501656726308815,10,False,-0.062,12008.045496578628,0.20080454965786276,0.06281036326984313,0.69040090344901,-0.05608286830898046,229,81,0.30250990752972257,10,False,-0.05153913519768673,11341.030372571135,0.13410303725711348,0.04295561554963867,1.2253457254369122,-0.031517026539343074,150,67,0.1989389920424403,8,False,-0.030456022254574423,9212.878811953102,-0.07871211880468987,-0.07931615816885607,-1.22508601035221,-0.09289353673521494,45,29,0.18,10,False,-0.062,-0.38054531667820257,0.9209247295673076
78,4aa717f17236,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.02, ""min_adv20"": 20000000.0, ""mom3_min"": null, ""prev_return_min"": 0.05}",0.06,,20.0,6747,17682.0369769147,0.7682036976914699,0.03223631455790721,0.3504327304281176,-0.2072563730679201,2130,785,0.47051027170311466,10,False,-0.062,10618.14170425653,0.06181417042565296,0.02016722994146347,0.2610630465195797,-0.07723174547129186,378,117,0.49933949801849403,10,False,-0.05153913519768673,10091.378153028876,0.009137815302887597,0.003044774684767937,0.0803984871134406,-0.14280442308615915,320,118,0.4244031830238727,10,False,-0.04030484069914213,9179.9280620848,-0.08200719379152,-0.08263536852443554,-1.1831446195670696,-0.11804448609568774,93,47,0.372,10,False,-0.062,-0.08936968390853794,0.9207256610576923
79,99977e183785,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.2}",0.06,,20.0,4067,31315.31024906315,2.131531024906315,0.0656063393514481,0.581084692491717,-0.17023382884771632,1711,695,0.3779544952507179,10,False,-0.05643440651381917,11414.940400149766,0.14149404001497667,0.04503918494619086,0.4488979441459146,-0.1653125832176653,358,105,0.47291941875825627,10,False,-0.062,11311.746374524548,0.13117463745245472,0.04205477783867706,0.42940737090396836,-0.12154345874643036,276,122,0.3660477453580902,10,False,-0.04901596076382426,10455.429558492671,0.04554295584926704,0.04591553935023729,0.47474784471956044,-0.06371213249770913,107,44,0.428,10,False,-0.036325899048963245,-0.1321867483458024,0.9204326923076924
80,dea5ba209917,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.03, ""min_adv20"": 50000000.0, ""prev_return_max"": null}",,0.08,20.0,30301,28196.429576361905,1.8196429576361903,0.05940131479023392,0.41031921396626014,-0.3556406542742083,9564,3042,2.112657388999337,10,False,-0.1366351472419785,12336.248215740268,0.23362482157402686,0.07239360455125743,0.46372757101432954,-0.19116746875543933,2131,571,2.8150594451783357,10,False,-0.08050392382133971,5754.940540348822,-0.4245059459651178,-0.16861640985314486,-0.9645772740750186,-0.49645815579094255,2536,592,3.363395225464191,10,False,-0.0633804838697647,9010.134048863838,-0.09898659511361618,-0.09973762003118725,-0.39962098200435586,-0.24227718932469566,928,204,3.712,10,False,-0.06231805802495697,-0.0534083570480694,0.9204176682692307
81,483362307570,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.2}",0.06,0.08,20.0,4067,18052.715887324903,0.8052715887324902,0.03342912835661238,0.4353707611401652,-0.21001145933431042,1711,695,0.3779544952507179,10,False,-0.05643440651381917,11508.585661985544,0.15085856619855442,0.04788538073879356,0.49124122485263694,-0.19104045446615503,358,105,0.47291941875825627,10,False,-0.062,10220.156749877291,0.02201567498772916,0.007304748019974383,0.12529497924240396,-0.13002477789473577,276,122,0.3660477453580902,10,False,-0.04901596076382426,10298.811306969523,0.029881130696952196,0.03012374479120239,0.3608074681374584,-0.0569988239009066,107,44,0.428,10,False,-0.0341408492148319,-0.05587046371247173,0.9201697716346156
82,5829c20167a8,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.01, ""min_adv20"": 20000000.0, ""mom3_min"": null, ""prev_return_min"": 0.08}",,0.08,20.0,5055,14784.670877858205,0.4784670877858206,0.02200433186777362,0.27851786344301305,-0.18881937936380488,1850,767,0.40865915617406673,10,False,-0.08236301291595202,11133.522172847137,0.11335221728471367,0.036391061868542796,0.38512586593281956,-0.11166615790580103,340,113,0.44914134742404227,10,False,-0.05962165798259186,9704.669982923682,-0.029533001707631734,-0.00996910860393041,-0.1815142225119128,-0.10803207619812605,230,125,0.3050397877984085,10,False,-0.033860933660933665,8999.902403173466,-0.10000975968265335,-0.10076810556949012,-1.7615293416174376,-0.10030049327747115,71,44,0.284,10,False,-0.05415036026383071,-0.10660800248980651,0.9200796274038462
83,871d3b7770cc,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.02, ""min_adv20"": 20000000.0, ""mom3_min"": null, ""prev_return_min"": 0.08}",0.06,,20.0,3129,13480.05690887871,0.34800569088787103,0.01676226547046511,0.24398746483368167,-0.18088175813318608,1089,412,0.24055666003976142,10,False,-0.05480927001777565,10707.273307175674,0.07072733071756732,0.023010035674896345,0.3084747090715674,-0.08826030375435612,222,66,0.29326287978863935,10,False,-0.05153913519768673,10365.190098625993,0.03651900986259937,0.012059851831596413,0.4347265290472905,-0.0580069545035794,100,64,0.13262599469496023,10,False,-0.0124,9324.989333839287,-0.06750106661607136,-0.0680222793454256,-1.0736586599831264,-0.07912541349609781,31,18,0.124,10,False,-0.062,-0.06448724423788571,0.9197002704326923
84,012c3a32d272,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 50000000.0, ""mom3_max"": 0.0, ""prev_return_percentile_max"": 0.05}",0.06,,20.0,2519,18165.80943640314,0.8165809436403138,0.033788451104787676,0.39865710787697584,-0.17990962389810183,1415,755,0.31256903026286725,10,False,-0.054918571397990654,11134.83044293205,0.1134830442932051,0.03643160115788935,0.3944144399055996,-0.1807214883197097,387,135,0.5112285336856011,10,False,-0.062,11202.284128771744,0.12022841287717445,0.03867367216944806,0.42064476420110203,-0.1595781117372177,282,153,0.3740053050397878,10,False,-0.036466858853727815,10501.90163116694,0.05019016311669411,0.050601676767217274,0.6001800441770991,-0.04342153767697443,112,53,0.448,10,False,-0.036325899048963245,-0.004242667971376235,0.9195913461538461
85,4ace9f1f7146,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.01, ""min_adv20"": 50000000.0, ""mom3_min"": null, ""prev_return_min"": 0.08}",0.06,0.08,20.0,4412,13821.709580380173,0.38217095803801726,0.018179882062506536,0.2658794118173944,-0.17664735960592437,1601,677,0.35365584272144907,10,False,-0.05480927001777565,10755.406858138997,0.07554068581389961,0.02453866961583695,0.2863977911621908,-0.1126944695719111,332,110,0.4385733157199472,10,False,-0.05153913519768673,9843.243002772573,-0.01567569972274263,-0.005266672931278804,-0.09624969397623699,-0.08964338743356615,230,125,0.3050397877984085,10,False,-0.03372185177900613,8974.397906583896,-0.10256020934161048,-0.10333676343989984,-1.6261379345312683,-0.10285011903705166,71,44,0.284,10,False,-0.062,-0.02051837934479639,0.9192420372596155
86,a0f7b9b4c7b2,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.02, ""min_adv20"": 20000000.0, ""mom3_min"": null, ""prev_return_min"": 0.05}",,,20.0,6747,15026.357692105263,0.5026357692105263,0.022927231147052085,0.23921243963097472,-0.2725269204004076,2130,785,0.47051027170311466,10,False,-0.12940941459653774,10965.595525636898,0.09655955256368975,0.03116092307358409,0.3711152662800965,-0.08390162201340023,378,117,0.49933949801849403,10,False,-0.05962165798259186,9639.989596541154,-0.03600104034588458,-0.012179330316631876,-0.15060669541586189,-0.1474249144750549,320,118,0.4244031830238727,10,False,-0.0371868954712146,9141.843479072031,-0.08581565209279685,-0.08647160379764762,-1.3305586042954418,-0.12170343720681753,93,47,0.372,10,False,-0.05415036026383071,-0.13190282664912178,0.9188363882211539
87,5a6e7fa25f1b,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.05, ""min_adv20"": 20000000.0, ""mom3_min"": null, ""prev_return_min"": 0.08}",,0.04,20.0,893,11976.630783841052,0.19766307838410513,0.010091176867395912,0.33390752021262254,-0.07418089227775737,304,133,0.06715263971725205,10,False,-0.04373161180458446,11203.02161145004,0.12030216114500392,0.03854025258034777,0.7831471022177549,-0.03199394203392936,94,22,0.12417437252311757,10,False,-0.031993942033929294,9774.808043332689,-0.022519195666731107,-0.007583446227404922,-0.3602952834519798,-0.035657588095993176,10,10,0.013262599469496022,1,False,-0.033860933660933665,9411.684226501251,-0.058831577349874875,-0.05928799486549685,-1.0626451601738405,-0.058831577349874875,12,3,0.048,10,False,-0.05572121915373039,-0.4492395820051323,0.9187762920673078
88,2a20e14386c7,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.02, ""min_adv20"": 50000000.0, ""mom3_min"": null, ""prev_return_min"": 0.05}",0.06,,20.0,5935,13713.67020842079,0.37136702084207895,0.017735206862450115,0.22709141656724124,-0.24516722729622942,1825,670,0.40313673514468745,10,False,-0.062,10510.474200359888,0.05104742003598872,0.016711921164480614,0.2259496639923,-0.08251444606628222,364,115,0.4808454425363276,10,False,-0.05153913519768673,10091.378153028876,0.009137815302887597,0.003044774684767937,0.0803984871134406,-0.14280442308615915,320,118,0.4244031830238727,10,False,-0.04030484069914213,9179.9280620848,-0.08200719379152,-0.08263536852443554,-1.1831446195670696,-0.11804448609568774,93,47,0.372,10,False,-0.062,-0.0011417525749412571,0.9185471754807693
89,dfb123e8fc2e,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.02, ""min_adv20"": 20000000.0, ""mom3_min"": null, ""prev_return_min"": 0.08}",0.04,0.08,20.0,3129,13136.142350646758,0.3136142350646758,0.015300573713267651,0.27825922036703177,-0.14703631334491196,1089,412,0.24055666003976142,10,False,-0.039317353697835795,11352.256455144267,0.13522564551442673,0.04312529439103652,0.5157643709873628,-0.08696660249452093,222,66,0.29326287978863935,10,False,-0.042,10600.754792040041,0.060075479204004134,0.019689620026779098,0.7325036522852357,-0.04054969669702169,100,64,0.13262599469496023,10,False,-0.008400000000000001,9482.580767482572,-0.05174192325174276,-0.052144874460473556,-1.192630350249176,-0.06078526998430622,31,18,0.124,10,False,-0.042,-0.23750515062033106,0.9177884615384615
90,b94d90793f9b,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.02, ""min_adv20"": 50000000.0, ""mom3_min"": null, ""prev_return_min"": 0.05}",,0.02,20.0,5935,12362.720311506548,0.23627203115065476,0.011876758273517973,0.2652592642543551,-0.12333423235076324,1825,670,0.40313673514468745,10,False,-0.0738129506143084,10284.42552931339,0.028442552931339016,0.009379893043012233,0.2150035009303601,-0.0475018951286551,364,115,0.4808454425363276,10,False,-0.041441636461333795,10469.227186276414,0.0469227186276413,0.015443621837833543,0.3278158972897075,-0.09008969287175672,320,118,0.4244031830238727,10,False,-0.03664927451746695,9544.72686960938,-0.04552731303906199,-0.045883045524792054,-0.7774487671925422,-0.08594933839738139,93,47,0.372,10,False,-0.04962288438277816,-0.05025576332399498,0.9177471454326924
91,5fea79793b54,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""mom3_max"": 0.0, ""prev_return_percentile_max"": 0.1}",,,20.0,4593,29813.348394762204,1.9813348394762205,0.06269478899202086,0.47673630029549197,-0.2263985377100618,2408,1181,0.5319195935498122,10,False,-0.14695611304480086,11750.987531360373,0.1750987531360373,0.05518173645476998,0.46760839524255576,-0.21997961763020668,490,177,0.6472919418758256,10,False,-0.11428743304051348,9885.101307507104,-0.01148986924928963,-0.0038548978519452604,0.024377857199540852,-0.2009373703053221,424,210,0.5623342175066313,10,False,-0.04168813389755347,10802.122965232684,0.08021229652326833,0.08087927499491232,0.8438596715364702,-0.05106043001798144,175,77,0.7,10,False,-0.029538993612549247,-0.009127905052936203,0.9176908052884616
92,2f8fef8751bb,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.1}",,0.08,20.0,2528,18382.877655456618,0.8382877655456618,0.03447224446294106,0.4096847550773028,-0.20265824649757058,1229,555,0.2714822178042854,10,False,-0.149190967170852,12768.005096588244,0.2768005096588244,0.08474490630423914,0.7459159502778342,-0.11678375535318986,305,95,0.40290620871862615,10,False,-0.09979117776153658,10849.581273941309,0.08495812739413089,0.027627308967550057,0.3609418589993163,-0.1095504033872825,237,115,0.31432360742705573,10,False,-0.04168813389755347,10448.559937252165,0.044855993725216425,0.045222836589952964,0.5635096984317924,-0.03374750688380468,93,41,0.372,10,False,-0.024511810018071418,-0.3362311952005314,0.9174053485576924
93,2fc519d0e0c8,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.05, ""min_adv20"": 20000000.0, ""mom3_min"": null, ""prev_return_min"": 0.05}",0.04,,20.0,1482,12076.566739299904,0.20765667392999032,0.010558516398081697,0.22933668362516052,-0.12545067802467202,496,226,0.10956483322288492,10,False,-0.031814161657681396,11098.904464915495,0.10989044649154955,0.035317208423612856,0.5424844663730296,-0.0330238969011345,125,35,0.16512549537648613,10,False,-0.02894546786617231,10269.736687992254,0.02697366879922547,0.008935314342712442,0.6022088443020225,-0.01751870237479769,43,29,0.05702917771883289,6,False,-0.00828512007290742,9368.033890851202,-0.06319661091487982,-0.06368573323948379,-1.499895964260418,-0.06516716932069555,19,9,0.076,10,False,-0.042,-0.3131477827478691,0.9170935997596152
94,d6165b282d70,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 50000000.0, ""mom3_max"": 0.0, ""prev_return_percentile_max"": 0.1}",,,20.0,4123,28372.14154878635,1.8372141548786347,0.059767738178940766,0.46482568006295505,-0.22390375983072297,2069,1015,0.4570355643914292,10,False,-0.14695611304480086,11866.186401565763,0.18661864015657637,0.05861408237182175,0.4924471887634537,-0.21824608562802217,483,175,0.6380449141347424,10,False,-0.11428743304051348,9883.85290289958,-0.01161470971004197,-0.0038969457505627636,0.023484076562560185,-0.19592437033462295,419,208,0.5557029177718833,10,False,-0.04168813389755347,10802.122965232684,0.08021229652326833,0.08087927499491232,0.8438596715364702,-0.05106043001798144,175,77,0.7,10,False,-0.029538993612549247,-0.027621508700498676,0.9170372596153846
95,c47d268adf78,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.02, ""min_adv20"": 20000000.0, ""mom3_min"": null, ""prev_return_min"": 0.1}",,0.08,20.0,1885,13160.622837128874,0.31606228371288747,0.015405807456887022,0.26608795578059313,-0.14864638020749643,713,288,0.15749944775789707,10,False,-0.0784773610611529,11710.103056509091,0.17101030565090913,0.05395818940989794,0.591270449090698,-0.06910430917053523,151,42,0.19947159841479525,10,False,-0.05962165798259186,9737.578065048781,-0.026242193495121913,-0.008848354991729979,-0.35237579927332896,-0.05455890809178121,55,38,0.07294429708222812,5,False,-0.033860933660933665,9377.77374666111,-0.06222262533388889,-0.0627044642985195,-1.1061402515236705,-0.07489496692321751,26,14,0.104,10,False,-0.05415036026383071,-0.3251824933101049,0.9167255108173077
