policy_rank,variant_id,family,base_config_json,stop_loss,take_profit,leverage,max_positions,train_final_equity,train_total_return,train_cagr,train_sharpe,train_max_drawdown,train_trades,train_traded_days,train_average_positions,train_max_positions_used,train_blown_up,train_worst_day,validation_final_equity,validation_total_return,validation_cagr,validation_sharpe,validation_max_drawdown,validation_trades,validation_traded_days,validation_average_positions,validation_max_positions_used,validation_blown_up,validation_worst_day,oos_final_equity,oos_total_return,oos_cagr,oos_sharpe,oos_max_drawdown,oos_trades,oos_traded_days,oos_average_positions,oos_max_positions_used,oos_blown_up,oos_worst_day,holdout_final_equity,holdout_total_return,holdout_cagr,holdout_sharpe,holdout_max_drawdown,holdout_trades,holdout_traded_days,holdout_average_positions,holdout_max_positions_used,holdout_blown_up,holdout_worst_day,policy_sharpe_stability,policy_selection_score
73,aeb583bdb7a4,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""prev_return_max"": 0.0}",,0.08,3.0,5,345027.10218890384,33.502710218890385,0.21788461130553927,0.6366680234969009,-0.8887182495830206,5431,2421,1.1996907444223548,5,False,-0.46301547054613906,23593.668678414826,1.3593668678414828,0.33076387825761033,0.7654746904899496,-0.48357724257410395,945,395,1.2483487450462352,5,False,-0.21140063619062316,577.7907311549016,-0.9422209268845099,-0.6143777826753696,-1.1421984603682733,-0.9520900001293058,1164,438,1.5437665782493368,5,False,-0.3357972699297143,6229.115285659411,-0.3770884714340589,-0.3794428560797294,-0.36044163358716574,-0.5519746225450275,405,146,1.62,5,False,-0.1770832655499243,-0.12880666699304877,0.7969565217391305
74,810de8977158,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.02, ""min_adv20"": 20000000.0, ""prev_return_max"": 0.0}",,0.04,4.0,10,355440.38981375215,34.544038981375216,0.21990212984234803,0.6475932247721959,-0.9052338591786534,11830,3245,2.613209631102275,10,False,-0.42514381962186326,21093.97260050849,1.1093972600508488,0.2820650298656111,0.7210540554134907,-0.48873143341755476,2074,527,2.739762219286658,10,False,-0.20183208174469697,529.2315326245404,-0.947076846737546,-0.6255273945185629,-1.275612536623968,-0.9599864200242576,2540,569,3.3687002652519893,10,False,-0.24518298810518696,7976.505810829029,-0.20234941891709712,-0.2037908074133299,-0.08155598794892863,-0.45725546631475755,815,188,3.26,10,False,-0.1640087720237451,-0.07346083064129472,0.7965760869565218
75,d3fb518fbd7b,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.08, ""min_adv20"": 20000000.0, ""prev_return_max"": -0.03}",,0.08,3.0,10,38021.65733574154,2.802165733574154,0.07717932810093986,0.5660058516355271,-0.25700423892150925,353,228,0.07797658493483543,10,False,-0.1865419610113606,13432.493278983946,0.3432493278983946,0.10322081047332787,0.6105271361154173,-0.16506974826234078,77,31,0.10171730515191546,10,False,-0.1224115944583749,10940.928004061887,0.09409280040618873,0.030510886363712242,0.3408774214638033,-0.09379386759863517,65,43,0.08620689655172414,6,False,-0.06600596251866664,10275.101216534043,0.027510121653404385,0.027733226687741253,0.409024186491837,-0.05647739073082725,22,18,0.088,3,False,-0.02501712043444554,-0.04452128447989023,0.7958695652173913
76,5afba290676c,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.2}",0.02,,2.0,10,37735.256899532425,2.7735256899532423,0.07672604437498398,0.5928369939835153,-0.2884853527775665,1473,606,0.32538104705102716,10,False,-0.044,12998.827462710964,0.29988274627109646,0.09123403717680278,0.6152369144218486,-0.1910501789599628,354,105,0.4676354029062087,10,False,-0.044,9751.182686885637,-0.02488173131143634,-0.008385757848801134,0.015825748974901948,-0.19438833199599415,275,122,0.3647214854111406,10,False,-0.044,10416.951834261847,0.04169518342618472,0.04203565979389112,0.3796087767426771,-0.11651007708655514,107,44,0.428,10,False,-0.044,-0.022399920438333276,0.7953804347826087
77,5afba290676c,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.2}",0.02,,3.0,3,109844.51055044694,9.984451055044694,0.14270985332245334,0.5275302859360511,-0.7242646401942812,1003,606,0.22155953169869672,3,False,-0.066,23158.31067258755,1.3158310672587552,0.32253862793793187,0.8380658545254361,-0.268352200412429,192,105,0.2536327608982827,3,False,-0.066,8271.800372873382,-0.17281996271266176,-0.06144334725163969,-0.0021262081404028977,-0.4652318138036021,184,122,0.2440318302387268,3,False,-0.066,12201.549209198725,0.22015492091987254,0.22209873789205314,0.643223557678403,-0.25114560435643773,72,44,0.288,3,False,-0.066,-0.310535568589385,0.7948369565217391
78,810de8977158,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.02, ""min_adv20"": 20000000.0, ""prev_return_max"": 0.0}",,0.04,2.0,3,3561762.444997781,355.1762444997781,0.3868867252482091,0.8859676217185072,-0.8278498470000546,7024,3245,1.5515794124144024,3,False,-0.33506162459856675,20418.467122512535,1.0418467122512536,0.2682490074899482,0.7255619123915684,-0.4272723151805238,1180,527,1.558784676354029,3,False,-0.19759046744583086,820.7271944393682,-0.9179272805560632,-0.5663830621277184,-1.0864252301045914,-0.9293463247810078,1318,569,1.7480106100795756,3,False,-0.3731080776996825,3024.2219776621987,-0.6975778022337802,-0.7004574142091331,-1.9162603875867874,-0.693553517975823,427,188,1.708,3,False,-0.13052026681481346,-0.16040570932693876,0.7946739130434783
79,39765112165e,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""prev_return_max"": 0.0}",,0.04,1.0,3,65370.098110094856,5.537009811009486,0.11016849438018461,0.5634201491801213,-0.462174372457281,4517,2421,0.9977910315882483,3,False,-0.16753081229928338,14523.22128726922,0.4523221287269219,0.13226901531367674,0.6852841301927333,-0.18259202880432224,763,395,1.0079260237780714,3,False,-0.09879523372291543,3475.4726467653322,-0.6524527353234668,-0.2975768737226321,-1.174066086227366,-0.6741186481652519,930,438,1.23342175066313,3,False,-0.18655403884984126,7334.792785861208,-0.26652072141387917,-0.2683372383486229,-1.1246155148611183,-0.3147277259481833,311,146,1.244,3,False,-0.06526013340740673,-0.12186398101261198,0.7945108695652174
80,39765112165e,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""prev_return_max"": 0.0}",,0.04,3.0,20,83536.94697648684,7.3536946976486846,0.1254269163115469,0.6034947900859726,-0.6676324271979767,7458,2421,1.6474486414844267,20,False,-0.28875551253312126,16126.377830006908,0.6126377830006908,0.1724317152283934,0.7347472482522037,-0.3111826230545359,1508,395,1.9920739762219286,20,False,-0.1856571996838276,3985.258982855375,-0.6014741017144625,-0.26469827615114094,-1.188846020453169,-0.6797767814443461,1595,438,2.1153846153846154,20,False,-0.10426060385417779,9307.334294412201,-0.06926657055877983,-0.06980089913261256,-0.10575569512132726,-0.23315249290864948,623,146,2.492,20,False,-0.10514432837170722,-0.1312524581662311,0.7942663043478261
81,59b1c0c0d28c,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.05, ""min_adv20"": 20000000.0, ""mom3_min"": null, ""prev_return_min"": 0.03}",0.02,0.08,1.5,20,14345.788117387912,0.4345788117387912,0.02029138998104707,0.5045299575467329,-0.059565275934601924,930,405,0.20543406229290923,20,False,-0.025972632794457273,11812.762335132911,0.18127623351329114,0.05702509135892897,0.7099618527865029,-0.03359373935177956,250,67,0.33025099075297226,20,False,-0.014093600577044757,9961.963515248694,-0.0038036484751305943,-0.0012728589709182225,-0.07276009945497555,-0.019749070368187738,106,69,0.14058355437665782,10,False,-0.00495,9283.347927078199,-0.07166520729218007,-0.07221731196901415,-1.7160731593797836,-0.07840416886996349,66,23,0.264,20,False,-0.03135,-0.20543189523977,0.7935597826086955
82,810de8977158,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.02, ""min_adv20"": 20000000.0, ""prev_return_max"": 0.0}",,0.04,1.0,5,144775.66823052897,13.477566823052896,0.16040952419813048,0.8282410919453698,-0.4331567069248865,9080,3245,2.0057433178705546,5,False,-0.15433849018204635,13815.537879562096,0.38155378795620964,0.11359547403615111,0.645625832158442,-0.18542087383236006,1567,527,2.07001321003963,5,False,-0.06588336889533108,3712.064668625636,-0.6287935331374364,-0.28194456007275637,-1.3536946256101798,-0.6385830759525093,1813,569,2.4045092838196287,5,False,-0.12259149405259348,8284.026171503096,-0.1715973828496904,-0.1728440578775733,-0.8354262711019224,-0.21001030370094487,582,188,2.328,5,False,-0.05537340229078043,-0.18261525978692772,0.7923369565217392
83,37e8e6129018,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.2}",0.06,,1.5,5,55933.72382376841,4.593372382376841,0.10057592654177983,0.5112564185675321,-0.3325651624907692,1208,606,0.2668433841396068,5,False,-0.093,15446.019285916396,0.5446019285916397,0.15572821284970484,0.7936113127865921,-0.19209249285587582,254,105,0.33553500660501984,5,False,-0.093,13819.714092706228,0.3819714092706228,0.11418483986803407,0.5617707594949626,-0.17148008684635363,215,122,0.28514588859416445,5,False,-0.093,11840.481285467386,0.18404812854673858,0.18564946742282107,0.7900676088273487,-0.10846763315944541,84,44,0.336,5,False,-0.049786359678874806,-0.28235489421906,0.791983695652174
84,30a224c68ce7,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.1}",,0.08,1.0,3,23991.50771423793,1.399150771423793,0.049920183513114,0.3529284328299536,-0.4249011250362088,1018,628,0.22487298431632427,3,False,-0.20726884556817846,18010.25211828562,0.8010252118285621,0.2163561348661034,1.2155066694554693,-0.10172530935398527,173,95,0.2285336856010568,3,False,-0.10172530935398527,10950.786888096285,0.09507868880962844,0.030821145906277714,0.2637419532769868,-0.19935382589217832,169,115,0.22413793103448276,3,False,-0.13695356385462784,10691.64776246816,0.06916477624681594,0.06973695606613961,0.5020738912043549,-0.09455173023090957,63,41,0.252,3,False,-0.04421412965645236,-0.8625782366255157,0.7889130434782609
85,d3fb518fbd7b,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.08, ""min_adv20"": 20000000.0, ""prev_return_max"": -0.03}",,0.08,4.0,10,54773.89460630802,4.4773894606308025,0.09929294851429415,0.566005851635527,-0.32973700778873216,353,228,0.07797658493483543,10,False,-0.24872261468181414,14506.370340024549,0.4506370340024548,0.13183150952605538,0.6105271361154174,-0.21744845113522027,77,31,0.10171730515191546,10,False,-0.1632154592778332,11194.557184096355,0.11945571840963543,0.03843417009166372,0.3408774214638033,-0.12454438556515779,65,43,0.08620689655172414,6,False,-0.08800795002488886,10356.250024125504,0.0356250024125504,0.03591506037438719,0.40902418649183714,-0.07495304769630617,22,18,0.088,3,False,-0.03335616057926072,-0.044521284479890455,0.7885326086956522
86,39765112165e,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""prev_return_max"": 0.0}",,0.04,1.5,5,86552.22147056712,7.655222147056712,0.1276505422181371,0.5957682714542815,-0.5790215876364861,5431,2421,1.1996907444223548,5,False,-0.23150773527306953,15462.262239861691,0.546226223986169,0.15613265512440888,0.711843183195991,-0.2838173648528578,945,395,1.2483487450462352,5,False,-0.09882505334299663,2693.5722160963833,-0.7306427783903617,-0.35493147314356877,-1.3517090083427143,-0.7576924447463067,1164,438,1.5437665782493368,5,False,-0.16789863496485716,8716.175623505374,-0.12838243764946256,-0.12934002483376483,-0.3627661869308345,-0.22400917613907312,405,146,1.62,5,False,-0.08306010343617064,-0.11607491174170959,0.7883967391304347
87,08f00ed65665,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.02, ""min_adv20"": 20000000.0, ""prev_return_max"": 0.0}",,0.08,4.0,10,269110.69657480385,25.911069657480386,0.2011535869108838,0.627603749653276,-0.9470368977463134,11830,3245,2.613209631102275,10,False,-0.5032268960991043,23550.519460374133,1.3550519460374133,0.3299532005421988,0.7496510736893177,-0.5204878557008901,2074,527,2.739762219286658,10,False,-0.25109546798033006,492.8899399333716,-0.9507110060066628,-0.6343259438254619,-1.1259981401479753,-0.9637568696332288,2540,569,3.3687002652519893,10,False,-0.24518298810518696,8347.721370410953,-0.16522786295890468,-0.1664330474250223,0.12416733057790902,-0.5214462810630776,815,188,3.26,10,False,-0.196373005517203,-0.12204732403604168,0.7871739130434783
88,aeb583bdb7a4,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""prev_return_max"": 0.0}",,0.08,4.0,5,180685.82543774106,17.068582543774106,0.17481082904377643,0.636668023496901,-0.9760869323907065,5431,2421,1.1996907444223548,5,False,-0.6173539607281854,24579.813726183787,1.4579813726183786,0.34902773073139914,0.7654746904899496,-0.6294770391280575,945,395,1.2483487450462352,5,False,-0.28186751492083084,162.665949715853,-0.9837334050284147,-0.7475449704894275,-1.1421984603682733,-0.9868598164826917,1164,438,1.5437665782493368,5,False,-0.44772969323961903,4807.457409000349,-0.5192542590999651,-0.5220628726418809,-0.36044163358716597,-0.6706695995925619,405,146,1.62,5,False,-0.23611102073323237,-0.12880666699304866,0.7865217391304348
89,16968da02607,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""prev_return_max"": -0.03}",,,2.0,3,220164.55140602734,21.016455140602734,0.1878056365194638,0.5792026976395354,-0.7625239777433283,1506,852,0.3326706428098078,3,False,-0.4145376911363569,30471.35480146245,2.047135480146245,0.4490526997581685,1.0722927920849115,-0.3543449438687094,250,141,0.33025099075297226,3,False,-0.19759046744583086,7806.891453811962,-0.21931085461880384,-0.07941411362123962,0.07814786595729294,-0.6324650417993565,248,153,0.32891246684350134,3,False,-0.22884369929691725,14065.813987503081,0.4065813987503082,0.4104256218456832,0.9095016896869886,-0.247359744737776,101,56,0.404,3,False,-0.09988477074638413,-0.4930900944453761,0.7846739130434782
90,59b1c0c0d28c,strength_pullback,"{""family"": ""strength_pullback"", ""gap_max"": -0.05, ""min_adv20"": 20000000.0, ""mom3_min"": null, ""prev_return_min"": 0.03}",0.02,0.08,1.0,20,12761.719471634291,0.2761719471634292,0.013667544678187538,0.5045299575467331,-0.040054926925823575,930,405,0.20543406229290923,20,False,-0.017315088529638183,11198.103378813166,0.11981033788131668,0.038388454774250125,0.7099618527865028,-0.022508729671634753,250,67,0.33025099075297226,20,False,-0.009395733718029839,9975.448416565234,-0.002455158343476649,-0.0008212284574415918,-0.07276009945497515,-0.01320041696770946,106,69,0.14058355437665782,10,False,-0.0033,9518.3632385703,-0.04816367614297001,-0.048539479722315204,-1.7160731593797838,-0.05277854746521726,66,23,0.264,20,False,-0.0209,-0.20543189523976968,0.7840217391304348
91,37e8e6129018,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.2}",0.06,,1.0,3,37070.605085855546,2.707060508585555,0.07566145907770006,0.45399130211812233,-0.3145947786793223,1003,606,0.22155953169869672,3,False,-0.062,13858.582450599222,0.38585824505992217,0.11474927770132082,0.7527294044636188,-0.12054402556990473,192,105,0.2536327608982827,3,False,-0.062,12242.968076455587,0.2242968076455587,0.06997413510629413,0.4079442041294534,-0.22122510458367672,184,122,0.2440318302387268,3,False,-0.062,10819.181879146046,0.0819181879146047,0.08259988611179625,0.46067952745119867,-0.11996102390136865,72,44,0.288,3,False,-0.04244024965298251,-0.29873810234549647,0.783913043478261
92,39765112165e,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""prev_return_max"": 0.0}",,0.04,4.0,20,129134.6087163571,11.91346087163571,0.15304778175360223,0.6034947900859725,-0.8046413940265006,7458,2421,1.6474486414844267,20,False,-0.3850073500441617,18015.877592619436,0.8015877592619436,0.21648259671440018,0.7347472482522038,-0.40414309102813284,1508,395,1.9920739762219286,20,False,-0.24754293291177012,2824.5251279194395,-0.7175474872080561,-0.3446152149935119,-1.1888460204531697,-0.7876418666234898,1595,438,2.1153846153846154,20,False,-0.13901413847223704,8919.954529091476,-0.10800454709085239,-0.10881977389902286,-0.10575569512132718,-0.30482181180085266,623,146,2.492,20,False,-0.14019243782894295,-0.13125245816623132,0.7826086956521738
93,5afba290676c,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.2}",0.02,,3.0,10,65734.0463523696,5.573404635236959,0.11051165731609847,0.5928369939835153,-0.4039149951833001,1473,606,0.32538104705102716,10,False,-0.06599999999999999,14422.869211851654,0.44228692118516544,0.12965852947965129,0.6152369144218485,-0.2784109112281431,354,105,0.4676354029062087,10,False,-0.06599999999999999,9417.679399334074,-0.05823206006659254,-0.01985214038484595,0.015825748974902003,-0.28267767280753076,275,122,0.3647214854111406,10,False,-0.06599999999999999,10569.246656063997,0.05692466560639975,0.057392889107240386,0.3796087767426769,-0.17085331482310973,107,44,0.428,10,False,-0.06599999999999999,-0.022399920438333165,0.7818750000000001
94,7bbe6d4eb49d,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.2}",0.02,0.08,1.0,5,17994.78911370164,0.7994789113701641,0.03324425837620093,0.46041336527587357,-0.23245091340156532,1392,695,0.3074884029158383,5,False,-0.022,12439.417183635382,0.24394171836353817,0.07537086827820128,0.7692814850506327,-0.0976076305092951,254,105,0.33553500660501984,5,False,-0.022,9471.168618504025,-0.05288313814959744,-0.017995089389021834,-0.18405482743432316,-0.12411298825750505,216,122,0.2864721485411141,5,False,-0.022,10278.573628412436,0.027857362841243516,0.02808332227853194,0.3655973919434757,-0.07173510176950548,84,44,0.336,5,False,-0.022,-0.3088681197747591,0.7814673913043478
95,08f00ed65665,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.02, ""min_adv20"": 20000000.0, ""prev_return_max"": 0.0}",,0.08,3.0,5,1898421.858666577,188.8421858666577,0.3391493613541847,0.7746146376445985,-0.8915671574192732,9080,3245,2.0057433178705546,5,False,-0.46301547054613906,20282.826492345328,1.0282826492345327,0.26543813810677097,0.6812603444043603,-0.5068642646542618,1567,527,2.07001321003963,5,False,-0.21140063619062316,283.1583899383659,-0.9716841610061634,-0.6961626656869665,-1.2089290464480773,-0.9721358163760326,1813,569,2.4045092838196287,5,False,-0.36777448215778047,4409.0023620824295,-0.5590997637917571,-0.5619788771503264,-0.7604842780258226,-0.5673983655355377,582,188,2.328,5,False,-0.1770832655499243,-0.09335429324023814,0.7813858695652174
96,5afba290676c,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.2}",0.02,,4.0,3,155820.77658479701,14.582077658479701,0.1651683744254251,0.5275302859360511,-0.8284169675873451,1003,606,0.22155953169869672,3,False,-0.08800000000000001,27678.044918229953,1.7678044918229951,0.4034074653051407,0.8380658545254362,-0.34565525830765453,192,105,0.2536327608982827,3,False,-0.08800000000000001,7203.168710415255,-0.27968312895847447,-0.10384756655032257,-0.002126208140402741,-0.57763084589379,184,122,0.2440318302387268,3,False,-0.08800000000000001,12595.901140462156,0.25959011404621557,0.26191783196469554,0.6432235576784033,-0.32368150905744064,72,44,0.288,3,False,-0.08800000000000001,-0.31053556858938514,0.7812771739130435
97,37e8e6129018,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 50000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.2}",0.06,,2.0,5,82377.99414415598,7.237799414415598,0.12455202157312195,0.5112564185675321,-0.4226612414294425,1208,606,0.2668433841396068,5,False,-0.124,17370.59575272159,0.7370595752721592,0.20180121603649726,0.793611312786592,-0.25668257002594075,254,105,0.33553500660501984,5,False,-0.124,14891.50028081473,0.4891500280814729,0.1423496656145462,0.5617707594949626,-0.2288954416513609,215,122,0.28514588859416445,5,False,-0.124,12376.293176986346,0.2376293176986346,0.23974199674231,0.7900676088273487,-0.14261869059222798,84,44,0.336,5,False,-0.0663818129051664,-0.2823548942190599,0.7811413043478261
98,08f00ed65665,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.02, ""min_adv20"": 20000000.0, ""prev_return_max"": 0.0}",,0.08,1.0,20,31355.53448800521,2.135553448800521,0.06568248668513199,0.5241202878433324,-0.3273568252275074,14416,3245,3.184448862381268,20,False,-0.11298079310317959,12849.553701660448,0.2849553701660448,0.08704636319057446,0.6643503744748827,-0.13626089945863906,2685,527,3.546895640686922,20,False,-0.07701349794473912,7437.161197914754,-0.25628388020852466,-0.0942214469777527,-0.7418803286318115,-0.3328711857053176,3244,569,4.30238726790451,20,False,-0.03689552148709071,11027.40715206344,0.10274071520634398,0.10360382514659228,0.7213528069885886,-0.08724720124087626,1063,188,4.252,20,False,-0.039093638643917974,-0.14023008663155023,0.781141304347826
99,aeb583bdb7a4,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""prev_return_max"": 0.0}",,0.08,1.0,3,104577.85342497937,9.457785342497937,0.13958870393509226,0.6077694089732597,-0.5089730796544829,4517,2421,0.9977910315882483,3,False,-0.16753081229928338,14008.61917866506,0.40086191786650605,0.11875240038881074,0.5628198301321993,-0.22928045342132342,763,395,1.0079260237780714,3,False,-0.09879523372291543,3621.0005527021126,-0.6378999447297887,-0.2878806418601014,-0.9878463091603066,-0.6687306511029565,930,438,1.23342175066313,3,False,-0.18655403884984126,7307.276813274014,-0.2692723186725986,-0.2711039377617268,-0.8842701236957504,-0.3625221573352405,311,146,1.244,3,False,-0.08969647367438875,-0.044949578841060434,0.7807065217391305
100,30a224c68ce7,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.03, ""min_adv20"": 20000000.0, ""mom3_max"": -0.05, ""prev_return_percentile_max"": 0.1}",,0.08,1.5,3,28701.900839295075,1.8701900839295074,0.06044965854975981,0.3529284328299536,-0.6095948402714169,1018,628,0.22487298431632427,3,False,-0.31090326835226767,23376.98774368746,1.337698774368746,0.3266828834308253,1.2155066694554688,-0.15258796403097796,173,95,0.2285336856010568,3,False,-0.1525879640309779,11069.168273260859,0.10691682732608587,0.03453217411647502,0.26374195327698685,-0.2961138878807402,169,115,0.22413793103448276,3,False,-0.20543034578194175,10956.22175009987,0.09562217500998704,0.09642290623004213,0.5020738912043549,-0.14021960661510002,63,41,0.252,3,False,-0.06632119448467855,-0.8625782366255152,0.7797010869565217
