ticker,cik,metric,selected_tags,fact_contexts,pair_output_rows
DAY,0001725057,liabilities,Liabilities,62,31
DAY,0001725057,cash,"CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",70,31
DAY,0001725057,debt,LongTermDebtCurrent,11,31
DAY,0001725057,debt_long,LongTermDebtNoncurrent,14,31
DAY,0001725057,cfo,NetCashProvidedByUsedInOperatingActivities,69,31
DAY,0001725057,capex,,0,31
DAY,0001725057,shares,CommonStockSharesOutstanding,62,31
DAY,0001725057,pretax_income,"IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments",100,31
DAY,0001725057,income_tax,IncomeTaxExpenseBenefit,101,31
DD,0001666700,net_income,NetIncomeLoss,134,33
DD,0001666700,revenue,"RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SalesRevenueNet",134,33
DD,0001666700,operating_income,,0,33
DD,0001666700,equity,"StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest",164,33
DD,0001666700,assets,Assets,78,33
DD,0001666700,assets_current,AssetsCurrent,70,33
DD,0001666700,liabilities_current,LiabilitiesCurrent,70,33
DD,0001666700,liabilities,Liabilities,52,33
DD,0001666700,cash,"CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",132,33
DD,0001666700,debt,ShortTermBorrowings,24,33
DD,0001666700,debt_long,LongTermDebt,58,33
DD,0001666700,cfo,NetCashProvidedByUsedInOperatingActivities,32,33
DD,0001666700,capex,,0,33
DD,0001666700,shares,CommonStockSharesOutstanding,13,33
DD,0001666700,pretax_income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,108,33
DD,0001666700,income_tax,IncomeTaxExpenseBenefit,108,33
DDOG,0001561550,net_income,NetIncomeLoss,82,24
DDOG,0001561550,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,82,24
DDOG,0001561550,operating_income,OperatingIncomeLoss,82,24
DDOG,0001561550,equity,StockholdersEquity,126,24
DDOG,0001561550,assets,Assets,50,24
DDOG,0001561550,assets_current,AssetsCurrent,50,24
DDOG,0001561550,liabilities_current,LiabilitiesCurrent,50,24
DDOG,0001561550,liabilities,Liabilities,50,24
DDOG,0001561550,cash,CashAndCashEquivalentsAtCarryingValue,72,24
DDOG,0001561550,debt,,0,24
DDOG,0001561550,debt_long,,0,24
DDOG,0001561550,cfo,NetCashProvidedByUsedInOperatingActivities,56,24
DDOG,0001561550,capex,PaymentsToAcquirePropertyPlantAndEquipment,56,24
DDOG,0001561550,shares,CommonStockSharesOutstanding,4,24
DDOG,0001561550,pretax_income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,82,24
DDOG,0001561550,income_tax,IncomeTaxExpenseBenefit,82,24
DDR,0000894315,net_income,NetIncomeLoss,219,45
DDR,0000894315,revenue,"RevenueFromContractWithCustomerExcludingAssessedTax,Revenues",61,45
DDR,0000894315,operating_income,OperatingIncomeLoss,128,45
DDR,0000894315,equity,"StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest",138,45
DDR,0000894315,assets,Assets,90,45
DDR,0000894315,assets_current,,0,45
DDR,0000894315,liabilities_current,,0,45
DDR,0000894315,liabilities,Liabilities,90,45
DDR,0000894315,cash,"CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",154,45
DDR,0000894315,debt,,0,45
DDR,0000894315,debt_long,LongTermDebt,17,45
DDR,0000894315,cfo,NetCashProvidedByUsedInOperatingActivities,84,45
DDR,0000894315,capex,,0,45
DDR,0000894315,shares,,0,45
DDR,0000894315,pretax_income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,117,45
DDR,0000894315,income_tax,IncomeTaxExpenseBenefit,133,45
DDS,0000028917,net_income,"NetIncomeLoss,ProfitLoss",229,62
DDS,0000028917,revenue,"RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SalesRevenueNet",267,62
DDS,0000028917,operating_income,,0,62
DDS,0000028917,equity,"StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest",250,62
DDS,0000028917,assets,Assets,185,62
DDS,0000028917,assets_current,AssetsCurrent,171,62
DDS,0000028917,liabilities_current,LiabilitiesCurrent,171,62
DDS,0000028917,liabilities,,0,62
DDS,0000028917,cash,"CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",248,62
DDS,0000028917,debt,LongTermDebtCurrent,65,62
DDS,0000028917,debt_long,LongTermDebtNoncurrent,122,62
DDS,0000028917,cfo,NetCashProvidedByUsedInOperatingActivities,69,62
DDS,0000028917,capex,PaymentsToAcquirePropertyPlantAndEquipment,139,62
DDS,0000028917,shares,,0,62
DDS,0000028917,pretax_income,"IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments",203,62
DDS,0000028917,income_tax,IncomeTaxExpenseBenefit,203,62
DE,0000315189,net_income,"NetIncomeLoss,ProfitLoss",303,66
DE,0000315189,revenue,Revenues,303,66
DE,0000315189,operating_income,OperatingIncomeLoss,175,66
DE,0000315189,equity,"StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest",291,66
DE,0000315189,assets,Assets,197,66
DE,0000315189,assets_current,,0,66
DE,0000315189,liabilities_current,,0,66
DE,0000315189,liabilities,Liabilities,181,66
DE,0000315189,cash,"CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",264,66
DE,0000315189,debt,,0,66
DE,0000315189,debt_long,LongTermDebtNoncurrent,143,66
DE,0000315189,cfo,NetCashProvidedByUsedInOperatingActivities,104,66
DE,0000315189,capex,PaymentsToAcquirePropertyPlantAndEquipment,149,66
DE,0000315189,shares,CommonStockSharesOutstanding,3,66
DE,0000315189,pretax_income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,303,66
DE,0000315189,income_tax,IncomeTaxExpenseBenefit,215,66
DECK,0000910521,net_income,"NetIncomeLoss,ProfitLoss",292,61
DECK,0000910521,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,145,61
DECK,0000910521,operating_income,OperatingIncomeLoss,267,61
DECK,0000910521,equity,"StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest",234,61
DECK,0000910521,assets,Assets,123,61
DECK,0000910521,assets_current,AssetsCurrent,123,61
DECK,0000910521,liabilities_current,LiabilitiesCurrent,123,61
DECK,0000910521,liabilities,,0,61
DECK,0000910521,cash,"CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",246,61
DECK,0000910521,debt,ShortTermBorrowings,56,61
DECK,0000910521,debt_long,,0,61
DECK,0000910521,cfo,NetCashProvidedByUsedInOperatingActivities,101,61
DECK,0000910521,capex,PaymentsToAcquirePropertyPlantAndEquipment,139,61
DECK,0000910521,shares,CommonStockSharesOutstanding,123,61
DECK,0000910521,pretax_income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,112,61
DECK,0000910521,income_tax,IncomeTaxExpenseBenefit,203,61
DELL,0001571996,net_income,"NetIncomeLoss,ProfitLoss",175,39
DELL,0001571996,revenue,"Revenues,SalesRevenueNet",175,39
DELL,0001571996,operating_income,OperatingIncomeLoss,135,39
DELL,0001571996,equity,"StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest",180,39
DELL,0001571996,assets,Assets,78,39
DELL,0001571996,assets_current,AssetsCurrent,78,39
DELL,0001571996,liabilities_current,LiabilitiesCurrent,78,39
DELL,0001571996,liabilities,Liabilities,78,39
DELL,0001571996,cash,"CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",134,39
DELL,0001571996,debt,,0,39
DELL,0001571996,debt_long,LongTermDebtNoncurrent,78,39
DELL,0001571996,cfo,NetCashProvidedByUsedInOperatingActivities,87,39
DELL,0001571996,capex,PaymentsToAcquirePropertyPlantAndEquipment,87,39
DELL,0001571996,shares,CommonStockSharesOutstanding,78,39
DELL,0001571996,pretax_income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,104,39
DELL,0001571996,income_tax,IncomeTaxExpenseBenefit,134,39
DF,0000931336,net_income,"NetIncomeLoss,ProfitLoss",206,39
DF,0000931336,revenue,"RevenueFromContractWithCustomerExcludingAssessedTax,SalesRevenueNet",200,39
DF,0000931336,operating_income,OperatingIncomeLoss,128,39
DF,0000931336,equity,"StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest",162,39
DF,0000931336,assets,Assets,80,39
DF,0000931336,assets_current,AssetsCurrent,78,39
DF,0000931336,liabilities_current,LiabilitiesCurrent,78,39
DF,0000931336,liabilities,,0,39
DF,0000931336,cash,"CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",156,39
DF,0000931336,debt,LongTermDebtCurrent,27,39
DF,0000931336,debt_long,LongTermDebtNoncurrent,78,39
DF,0000931336,cfo,NetCashProvidedByUsedInOperatingActivities,88,39
DF,0000931336,capex,PaymentsToAcquirePropertyPlantAndEquipment,88,39
DF,0000931336,shares,CommonStockSharesOutstanding,78,39
DF,0000931336,pretax_income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,128,39
DF,0000931336,income_tax,IncomeTaxExpenseBenefit,128,39
DFS,0001393612,net_income,NetIncomeLoss,294,63
DFS,0001393612,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,9,63
DFS,0001393612,operating_income,,0,63
DFS,0001393612,equity,StockholdersEquity,281,63
DFS,0001393612,assets,Assets,130,63
DFS,0001393612,assets_current,,0,63
DFS,0001393612,liabilities_current,,0,63
DFS,0001393612,liabilities,Liabilities,130,63
DFS,0001393612,cash,"CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",255,63
DFS,0001393612,debt,ShortTermBorrowings,24,63
DFS,0001393612,debt_long,LongTermDebt,16,63
DFS,0001393612,cfo,NetCashProvidedByUsedInOperatingActivities,89,63
DFS,0001393612,capex,PaymentsToAcquirePropertyPlantAndEquipment,142,63
DFS,0001393612,shares,,0,63
DFS,0001393612,pretax_income,"IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments",294,63
DFS,0001393612,income_tax,IncomeTaxExpenseBenefit,294,63
DG,0000029534,net_income,"NetIncomeLoss,ProfitLoss",146,59
DG,0000029534,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,125,59
DG,0000029534,operating_income,OperatingIncomeLoss,272,59
DG,0000029534,equity,"StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest",216,59
DG,0000029534,assets,Assets,118,59
DG,0000029534,assets_current,AssetsCurrent,118,59
DG,0000029534,liabilities_current,LiabilitiesCurrent,118,59
DG,0000029534,liabilities,Liabilities,6,59
DG,0000029534,cash,"CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",236,59
DG,0000029534,debt,"LongTermDebtCurrent,ShortTermBorrowings",6,59
DG,0000029534,debt_long,"LongTermDebt,LongTermDebtNoncurrent",22,59
DG,0000029534,cfo,NetCashProvidedByUsedInOperatingActivities,80,59
DG,0000029534,capex,,0,59
DG,0000029534,shares,"CommonStockSharesOutstanding,EntityCommonStockSharesOutstanding",87,59
DG,0000029534,pretax_income,"IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments",192,59
DG,0000029534,income_tax,IncomeTaxExpenseBenefit,164,59
DGX,0001022079,net_income,NetIncomeLoss,304,64
DGX,0001022079,revenue,"RevenueFromContractWithCustomerExcludingAssessedTax,SalesRevenueNet",304,64
DGX,0001022079,operating_income,OperatingIncomeLoss,216,64
DGX,0001022079,equity,"StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest",286,64
DGX,0001022079,assets,Assets,132,64
DGX,0001022079,assets_current,AssetsCurrent,132,64
DGX,0001022079,liabilities_current,LiabilitiesCurrent,132,64
DGX,0001022079,liabilities,,0,64
DGX,0001022079,cash,"CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",265,64
DGX,0001022079,debt,LongTermDebtCurrent,104,64
DGX,0001022079,debt_long,"LongTermDebt,LongTermDebtNoncurrent",59,64
DGX,0001022079,cfo,NetCashProvidedByUsedInOperatingActivities,148,64
DGX,0001022079,capex,PaymentsToAcquirePropertyPlantAndEquipment,144,64
DGX,0001022079,shares,,0,64
DGX,0001022079,pretax_income,"IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments",166,64
DGX,0001022079,income_tax,IncomeTaxExpenseBenefit,217,64
DHI,0000882184,net_income,"NetIncomeLoss,ProfitLoss",324,62
DHI,0000882184,revenue,Revenues,269,62
DHI,0000882184,operating_income,,0,62
DHI,0000882184,equity,"StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest",240,62
DHI,0000882184,assets,Assets,124,62
DHI,0000882184,assets_current,,0,62
DHI,0000882184,liabilities_current,,0,62
DHI,0000882184,liabilities,Liabilities,124,62
DHI,0000882184,cash,"CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",248,62
DHI,0000882184,debt,,0,62
DHI,0000882184,debt_long,,0,62
DHI,0000882184,cfo,NetCashProvidedByUsedInOperatingActivities,140,62
DHI,0000882184,capex,PaymentsToAcquirePropertyPlantAndEquipment,140,62
DHI,0000882184,shares,CommonStockSharesOutstanding,128,62
DHI,0000882184,pretax_income,"IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments",253,62
DHI,0000882184,income_tax,IncomeTaxExpenseBenefit,282,62
DHR,0000313616,net_income,NetIncomeLoss,284,65
DHR,0000313616,revenue,"RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SalesRevenueNet",300,65
DHR,0000313616,operating_income,OperatingIncomeLoss,300,65
DHR,0000313616,equity,"StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest",156,65
DHR,0000313616,assets,Assets,144,65
DHR,0000313616,assets_current,AssetsCurrent,130,65
DHR,0000313616,liabilities_current,LiabilitiesCurrent,130,65
DHR,0000313616,liabilities,Liabilities,3,65
DHR,0000313616,cash,"CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",260,65
DHR,0000313616,debt,LongTermDebtCurrent,16,65
DHR,0000313616,debt_long,LongTermDebtNoncurrent,130,65
DHR,0000313616,cfo,NetCashProvidedByUsedInOperatingActivities,146,65
DHR,0000313616,capex,PaymentsToAcquirePropertyPlantAndEquipment,146,65
DHR,0000313616,shares,"CommonStockSharesOutstanding,EntityCommonStockSharesOutstanding",159,65
DHR,0000313616,pretax_income,"IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments",212,65
DHR,0000313616,income_tax,IncomeTaxExpenseBenefit,212,65
DIS,0001744489,net_income,NetIncomeLoss,105,27
DIS,0001744489,revenue,Revenues,105,27
DIS,0001744489,operating_income,OperatingIncomeLoss,105,27
DIS,0001744489,equity,"StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest",57,27
DIS,0001744489,assets,Assets,54,27
DIS,0001744489,assets_current,AssetsCurrent,54,27
DIS,0001744489,liabilities_current,LiabilitiesCurrent,54,27
DIS,0001744489,liabilities,,0,27
DIS,0001744489,cash,"CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",108,27
DIS,0001744489,debt,LongTermDebtCurrent,54,27
DIS,0001744489,debt_long,LongTermDebtNoncurrent,54,27
DIS,0001744489,cfo,NetCashProvidedByUsedInOperatingActivities,15,27
DIS,0001744489,capex,PaymentsToAcquirePropertyPlantAndEquipment,61,27
DIS,0001744489,shares,CommonStockSharesOutstanding,14,27
DIS,0001744489,pretax_income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,101,27
DIS,0001744489,income_tax,IncomeTaxExpenseBenefit,89,27
DISCA,0001437107,net_income,"NetIncomeLoss,ProfitLoss",247,49
DISCA,0001437107,revenue,"RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SalesRevenueNet",248,49
DISCA,0001437107,operating_income,OperatingIncomeLoss,247,49
DISCA,0001437107,equity,"StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest",232,49
DISCA,0001437107,assets,Assets,102,49
DISCA,0001437107,assets_current,AssetsCurrent,102,49
DISCA,0001437107,liabilities_current,LiabilitiesCurrent,102,49
DISCA,0001437107,liabilities,Liabilities,96,49
DISCA,0001437107,cash,"CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",203,49
DISCA,0001437107,debt,LongTermDebtCurrent,24,49
DISCA,0001437107,debt_long,"LongTermDebt,LongTermDebtNoncurrent",94,49
DISCA,0001437107,cfo,NetCashProvidedByUsedInOperatingActivities,72,49
DISCA,0001437107,capex,PaymentsToAcquirePropertyPlantAndEquipment,115,49
DISCA,0001437107,shares,,0,49
DISCA,0001437107,pretax_income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,137,49
DISCA,0001437107,income_tax,IncomeTaxExpenseBenefit,168,49
DISCK,0001437107,net_income,"NetIncomeLoss,ProfitLoss",247,49
DISCK,0001437107,revenue,"RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SalesRevenueNet",248,49
DISCK,0001437107,operating_income,OperatingIncomeLoss,247,49
DISCK,0001437107,equity,"StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest",232,49
DISCK,0001437107,assets,Assets,102,49
DISCK,0001437107,assets_current,AssetsCurrent,102,49
DISCK,0001437107,liabilities_current,LiabilitiesCurrent,102,49
DISCK,0001437107,liabilities,Liabilities,96,49
DISCK,0001437107,cash,"CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",203,49
DISCK,0001437107,debt,LongTermDebtCurrent,24,49
DISCK,0001437107,debt_long,"LongTermDebt,LongTermDebtNoncurrent",94,49
DISCK,0001437107,cfo,NetCashProvidedByUsedInOperatingActivities,72,49
DISCK,0001437107,capex,PaymentsToAcquirePropertyPlantAndEquipment,115,49
DISCK,0001437107,shares,,0,49
DISCK,0001437107,pretax_income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,137,49
DISCK,0001437107,income_tax,IncomeTaxExpenseBenefit,168,49
DISH,0001001082,net_income,"NetIncomeLoss,ProfitLoss",279,56
DISH,0001001082,revenue,"RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SalesRevenueNet",290,56
DISH,0001001082,operating_income,OperatingIncomeLoss,287,56
DISH,0001001082,equity,"StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest",204,56
DISH,0001001082,assets,Assets,116,56
DISH,0001001082,assets_current,AssetsCurrent,116,56
DISH,0001001082,liabilities_current,LiabilitiesCurrent,116,56
DISH,0001001082,liabilities,Liabilities,116,56
DISH,0001001082,cash,"CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",232,56
DISH,0001001082,debt,,0,56
DISH,0001001082,debt_long,,0,56
DISH,0001001082,cfo,NetCashProvidedByUsedInOperatingActivities,78,56
DISH,0001001082,capex,PaymentsToAcquirePropertyPlantAndEquipment,130,56
DISH,0001001082,shares,,0,56
DISH,0001001082,pretax_income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,134,56
DISH,0001001082,income_tax,IncomeTaxExpenseBenefit,190,56
DLR,0001297996,net_income,"NetIncomeLoss,ProfitLoss",274,61
DLR,0001297996,revenue,Revenues,273,61
DLR,0001297996,operating_income,OperatingIncomeLoss,193,61
DLR,0001297996,equity,"StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest",220,61
DLR,0001297996,assets,Assets,118,61
DLR,0001297996,assets_current,,0,61
DLR,0001297996,liabilities_current,,0,61
DLR,0001297996,liabilities,Liabilities,118,61
DLR,0001297996,cash,"CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",230,61
DLR,0001297996,debt,,0,61
DLR,0001297996,debt_long,LongTermDebt,10,61
DLR,0001297996,cfo,NetCashProvidedByUsedInOperatingActivities,105,61
DLR,0001297996,capex,,0,61
DLR,0001297996,shares,"CommonStockSharesOutstanding,EntityCommonStockSharesOutstanding",179,61
DLR,0001297996,pretax_income,,0,61
DLR,0001297996,income_tax,IncomeTaxExpenseBenefit,193,61
DLTR,0000935703,net_income,NetIncomeLoss,299,62
DLTR,0000935703,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,127,62
DLTR,0000935703,operating_income,OperatingIncomeLoss,291,62
DLTR,0000935703,equity,"StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest",229,62
DLTR,0000935703,assets,Assets,171,62
DLTR,0000935703,assets_current,AssetsCurrent,171,62
DLTR,0000935703,liabilities_current,LiabilitiesCurrent,171,62
DLTR,0000935703,liabilities,Liabilities,171,62
DLTR,0000935703,cash,"CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",247,62
DLTR,0000935703,debt,"LongTermDebtCurrent,ShortTermBorrowings",149,62
DLTR,0000935703,debt_long,LongTermDebtNoncurrent,171,62
DLTR,0000935703,cfo,NetCashProvidedByUsedInOperatingActivities,130,62
DLTR,0000935703,capex,PaymentsToAcquirePropertyPlantAndEquipment,81,62
DLTR,0000935703,shares,CommonStockSharesOutstanding,169,62
DLTR,0000935703,pretax_income,"IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments",203,62
DLTR,0000935703,income_tax,IncomeTaxExpenseBenefit,203,62
DLX,0000027996,net_income,NetIncomeLoss,287,62
DLX,0000027996,revenue,Revenues,287,62
DLX,0000027996,operating_income,OperatingIncomeLoss,203,62
DLX,0000027996,equity,"StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest",224,62
DLX,0000027996,assets,Assets,159,62
DLX,0000027996,assets_current,AssetsCurrent,124,62
DLX,0000027996,liabilities_current,LiabilitiesCurrent,124,62
DLX,0000027996,liabilities,,0,62
DLX,0000027996,cash,"CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",254,62
DLX,0000027996,debt,"LongTermDebtCurrent,ShortTermBorrowings",52,62
DLX,0000027996,debt_long,"LongTermDebt,LongTermDebtNoncurrent",60,62
DLX,0000027996,cfo,NetCashProvidedByUsedInOperatingActivities,56,62
DLX,0000027996,capex,PaymentsToAcquirePropertyPlantAndEquipment,2,62
DLX,0000027996,shares,CommonStockSharesOutstanding,220,62
DLX,0000027996,pretax_income,"IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments",203,62
DLX,0000027996,income_tax,IncomeTaxExpenseBenefit,203,62
DNB,0001799208,net_income,"NetIncomeLoss,ProfitLoss",85,21
DNB,0001799208,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,98,21
DNB,0001799208,operating_income,OperatingIncomeLoss,97,21
DNB,0001799208,equity,"StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest",113,21
DNB,0001799208,assets,Assets,42,21
DNB,0001799208,assets_current,AssetsCurrent,42,21
DNB,0001799208,liabilities_current,LiabilitiesCurrent,42,21
DNB,0001799208,liabilities,Liabilities,42,21
DNB,0001799208,cash,"CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",87,21
DNB,0001799208,debt,LongTermDebtCurrent,39,21
DNB,0001799208,debt_long,LongTermDebtNoncurrent,42,21
DNB,0001799208,cfo,NetCashProvidedByUsedInOperatingActivities,53,21
DNB,0001799208,capex,PaymentsToAcquirePropertyPlantAndEquipment,47,21
DNB,0001799208,shares,CommonStockSharesOutstanding,53,21
DNB,0001799208,pretax_income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,81,21
DNB,0001799208,income_tax,IncomeTaxExpenseBenefit,81,21
DNR,0000945764,net_income,NetIncomeLoss,160,40
DNR,0000945764,revenue,"RevenueFromContractWithCustomerExcludingAssessedTax,Revenues",109,40
DNR,0000945764,operating_income,,0,40
DNR,0000945764,equity,"StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest",118,40
DNR,0000945764,assets,Assets,84,40
DNR,0000945764,assets_current,AssetsCurrent,84,40
DNR,0000945764,liabilities_current,LiabilitiesCurrent,84,40
DNR,0000945764,liabilities,Liabilities,2,40
DNR,0000945764,cash,"CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents",173,40
DNR,0000945764,debt,,0,40
DNR,0000945764,debt_long,"LongTermDebt,LongTermDebtNoncurrent",13,40
DNR,0000945764,cfo,NetCashProvidedByUsedInOperatingActivities,50,40
DNR,0000945764,capex,,0,40
DNR,0000945764,shares,,0,40
DNR,0000945764,pretax_income,"IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments",123,40
DNR,0000945764,income_tax,IncomeTaxExpenseBenefit,102,40
DO,0000949039,net_income,NetIncomeLoss,59,16
DO,0000949039,revenue,,0,16
DO,0000949039,operating_income,OperatingIncomeLoss,57,16
DO,0000949039,equity,StockholdersEquity,89,16
DO,0000949039,assets,Assets,35,16
DO,0000949039,assets_current,AssetsCurrent,35,16
DO,0000949039,liabilities_current,LiabilitiesCurrent,35,16
DO,0000949039,liabilities,Liabilities,26,16
DO,0000949039,cash,CashAndCashEquivalentsAtCarryingValue,36,16
DO,0000949039,debt,LongTermDebtCurrent,1,16
DO,0000949039,debt_long,LongTermDebtNoncurrent,28,16
